"","GEOID","totalpopulation_2000","popdensity_2000","proportion25to34_2000","aged25to34_2000","pctwhite_2000","pctblack_2000","white_2000","black_2000","aian_2000","asian_2000","multipleraces_2000","households_2000","familyhouseholds_2000","nonfamilyhouseholds_2000","hhlivingalone_2000","numberofhousingunits_2000","vacancyrate_2000","vacantunits_2000","pctpoverty_2000","poverty_2000","over25population_2000","lessthanhs_2000","hsgrad_2000","fouryeardegree_2000","graddegree_2000","pctgraddegree_2000","occupiedunits_2000","renters_2000","pctrenters_2000","medianincome_2000","latino_2000","pctlatino_2000","whitemedianhhincome_2000","blackmedianhhincome_2000","White.Alone.Population.for.Whom.Poverty.Status.is.Determined","whitepoverty_2000","Black.or.African.American.Alone.Population.for.Whom.Poverty.Status.is.Determined","blackpoverty_2000","whitepctpoverty_2000","blackpctpoverty_2000"
"222",39049009000,3244,3189.996436,0.071516646,232,95.03699137,2.18865598,3083,71,1,31,54,1265,916,349,312,1382,8.465991317,117,4.284833539,139,2240,33,239,809,840,37.5,1265,294,23.24110672,173253.5855,27,0.832305795,183008.1974,41874.2034,3070,101,103,22,3.28990228,"21.3592233"
"223",39049009100,4866,6027.825738,0.084258118,410,93.52651048,4.048499794,4551,197,8,31,78,1769,1381,388,350,1808,2.157079646,39,2.1783806,106,3175,94,271,1215,1054,33.19685039,1769,234,13.22781232,95267.56757,61,1.253596383,138962.9373,38717.66334,4520,68,183,38,1.504424779,"20.76502732"
"224",39049009210,4235,1735.920187,0.254781582,1079,57.96930342,31.35773318,2455,1328,18,243,187,2165,872,1293,1136,2455,11.81262729,290,19.05548996,807,2575,427,830,320,190,7.378640777,2165,2059,95.1039261,31643.38504,131,3.093270366,50063.77503,44689.70509,2476,363,1321,370,14.66074313,"28.00908403"
"225",39049009220,2556,3317.257848,0.121524057,310.61549,87.13712833,7.771177621,2227.225,198.6313,5.1033,30.30416,93.73601,1097.918221,660.0114778,437.9067432,320.1061693,1205.292683,8.908579925,107.374462,13.10394649,334.9368723,1714.76901,347.0803443,744.9469154,65.16929699,41.07173601,2.395176013,1097.918221,404.3945481,36.83284787,36724.71665,50.34864,1.969821596,62511.34623,30012.77627,2056.502152,251.2525108,271.2123386,83.68436155,12.2174689,"30.85566165"
"226",39049009230,4661,6564.868986,0.157806415,735.5357,76.24012015,16.43704355,3553.552,766.1306,19.0153,116.1932,204.10902,1978.765662,1220.038737,758.7269249,648.6083214,2130.821138,7.136003735,152.055476,15.1960297,708.2869441,3020.928742,678.6044955,1226.029173,284.3213773,121.1587757,4.010646594,1978.765662,1211.2066,61.21020911,37131.82461,144.0516,3.090572838,59464.68354,46802.64395,3643.444763,483.1855571,789.2166428,199.1013869,13.26177803,"25.2277228"
"227",39049009240,2003,6263.396651,0.120818772,242,94.45831253,1.647528707,1892,33,10,29,37,817,563,254,242,835,2.155688623,18,9.086370444,182,1375,274,664,50,42,3.054545455,817,154,18.8494492,41272.8673,18,0.898652022,67927.67173,71838.65842,1921,182,48,0,9.474232171,"0"
"228",39049009250,1956,4373.510502,0.127530368,249.4494,85.98179959,9.109309816,1681.804,178.1781,1.979757,42.56478,51.47368,805.7611336,539.4838057,266.2773279,209.854251,853.2753036,5.568445471,47.51417,7.439271255,145.5121458,1312.578947,325.6700405,560.2712551,54.44331984,56.42307692,4.298642535,805.7611336,185.1072874,22.97297297,42050.96277,23.75709,1.214575153,65918.86385,88205.23303,1653.097166,125.7145749,150.4615385,8.908906883,7.604790419,"5.921052632"
"229",39049009311,2847.603,4429.706526,0.166189037,473.2404,62.61922747,31.05646398,1783.147,884.3648,12.00192,65.05031,103.03917,1264.794155,727.4512243,537.3429304,453.2811031,1327.844845,4.748347688,63.05069,4.393621655,125.1129021,1888.295302,277.0618273,713.3256495,224.3102887,65.23770877,3.454846745,1264.794155,460.3878608,36.40022047,49515.63561,54.02842,1.897329789,80679.96233,67784.10484,1740.160126,96.07104382,882.3429304,19.02342526,5.520816295,"2.156012657"
"230",39049009312,3350,5541.970923,0.182985075,613,54.23880597,38.68656716,1817,1296,8,44,184,1449,844,605,456,1535,5.602605863,86,12.02985075,403,2023,272,809,201,77,3.806228374,1449,867,59.83436853,44866.85045,73,2.179104478,63679.98165,58548.72372,1803,218,1262,159,12.09095951,"12.59904913"
"231",39049009321,2063,5340.784617,0.13389795,276.23147,63.82947164,28.23613185,1316.802,582.5114,7.884433,99.56791,56.2339,910.5519467,535.7772139,374.7747327,313.6073717,939.1948833,3.049733033,28.6429366,7.173987483,147.9993618,1510.315406,311.8146541,530.8832237,165.5928277,81.85602674,5.419796846,910.5519467,106.6827591,11.71627379,47342.00237,26.63615,1.291136694,62817.33421,110359.9176,1261.58851,95.75474586,626.8017879,52.22791552,7.590014106,"8.332445205"
"232",39049009322,3382,5829.020741,0.126064737,426.35094,59.2651094,33.73007096,2004.346,1140.751,7.022444,106.3884,123.49206,1384.441933,938.9328294,445.5091037,384.9845012,1421.880028,2.632999568,37.438095,7.849197447,265.4598577,2357.047909,403.9889851,810.1229248,278.5080943,117.5071444,4.985352396,1384.441933,248.8755654,17.97659833,52256.62689,62.24698,1.840537552,68455.82728,77788.41226,2103.099602,57.20958061,1101.489257,197.1207252,2.720250651,"17.8958373"
"233",39049009323,3683,8638.758527,0.177844149,655,32.79934836,61.30871572,1208,2258,8,35,168,1478,919,559,441,1569,5.79987253,91,13.52158566,498,2228,471,909,119,53,2.378815081,1478,1024,69.28281461,37164.24323,87,2.362204724,56460.53177,53454.06873,1230,149,2205,302,12.11382114,"13.69614512"
"234",39049009325,4092,2044.099137,0.209188661,856,36.75464321,55.32746823,1504,2264,15,66,240,2155,827,1328,1125,2334,7.669237361,179,16.05571848,657,2555,455,964,329,68,2.661448141,2155,1834,85.10440835,31484.14465,278,6.793743891,56232.97258,46578.99765,1345,155,2091,458,11.52416357,"21.9033955"
"235",39049009326,1795,6330.454022,0.224512535,403,47.40947075,44.62395543,851,801,22,26,94,957,381,576,473,984,2.743902439,27,17.66016713,317,996,216,366,81,12,1.204819277,957,952,99.47753396,27872.86486,42,2.339832869,48766.81508,40521.63396,838,132,729,122,15.75178998,"16.73525377"
"236",39049009331,1441,6448.801114,0.183900069,265,19.56974323,69.3962526,282,1000,7,14,134,687,325,362,255,826,16.82808717,139,20.95766829,302,835,131,405,64,0,0,687,573,83.40611354,30432.09877,115,7.980569049,38139.85535,43071.37077,284,73,1038,196,25.70422535,"18.88246628"
"237",39049009332,2844,3877.547988,0.085443038,243,17.47538678,78.23488045,497,2225,9,19,94,1183,831,352,334,1215,2.633744856,32,4.676511955,133,2077,247,510,357,180,8.666345691,1183,186,15.7227388,56369.96528,22,0.773558368,70383.43734,86343.45571,456,26,2191,98,5.701754386,"4.47284345"
"238",39049009333,2232,7364.19113,0.112007168,250,25.80645161,64.24731183,576,1434,3,116,101,977,543,434,436,1002,2.49500998,25,14.4265233,322,1509,278,506,208,61,4.042412194,977,389,39.81576254,41768.55159,57,2.553763441,48392.03903,59970.2776,592,84,1359,165,14.18918919,"12.14128035"
"239",39049009334,3090,5430.263708,0.1,309,20.71197411,73.13915858,640,2260,5,86,98,1200,865,335,240,1299,7.621247113,99,11.48867314,355,1998,344,629,175,56,2.802802803,1200,259,21.58333333,45099.14089,43,1.391585761,58761.79453,77410.96536,600,60,2237,247,10,"11.04157354"
"240",39049009336,2555,3882.429929,0.270058708,690,52.95499022,40.2739726,1353,1029,13,80,80,1431,461,970,746,1550,7.677419355,119,11.23287671,287,1558,79,364,386,173,11.10397946,1431,1244,86.93221523,42543.61171,45,1.761252446,68979.70949,62504.65419,1341,154,858,95,11.48396719,"11.07226107"
"241",39049009337,3971,3466.432337,0.181818182,722,25.23293881,66.93528079,1002,2658,13,98,200,1532,987,545,378,1645,6.869300912,113,17.98035759,714,2270,404,940,188,46,2.026431718,1532,886,57.83289817,38410.45918,94,2.367161924,61191.07089,62445.63846,1003,135,2736,496,13.45962114,"18.12865497"
"242",39049009340,2863,4735.769731,0.182960915,523.8171,72.93995809,20.21647922,2088.271,578.7978,14.99476,52.98149,127.95531,1256.561103,698.7559358,557.8051676,459.8393855,1328.535964,5.417607272,71.974861,19.51815642,558.8048184,1832.359986,453.8414804,725.7465084,99.9650838,47.98324022,2.618657938,1256.561103,763.7332402,60.77963405,36501.97941,115.9595,4.050279427,58468.97274,61954.49501,2096.267807,334.8830307,519.8184358,123.9567039,15.97520267,"23.84615385"
"243",39049009350,2714.381,3961.076826,0.16444158,446.3571,59.85537771,32.58723812,1624.703,884.5418,7.002852,70.07471,127.05817,1241.179469,685.6701529,555.5093162,447.417491,1328.254754,6.555616288,87.075285,10.87421702,295.1676808,1757.923767,247.0918252,529.4836508,257.4608371,143.3530423,8.154679113,1241.179469,796.5760463,64.17895769,50990.94879,115.0422,4.238248057,75277.80079,58052.26324,1588.723006,79.10551343,885.5093162,171.0347909,4.979188514,"19.31484941"
"244",39049009361,4182.173,1746.062314,0.149800905,626.4933,71.56057389,22.7188091,2992.787,950.1399,5.024862,131.0976,102.11657,2070.36733,1177.216794,893.1505359,732.135795,2202.295314,5.990476534,131.927984,7.026884542,293.8764681,3377.322942,161.5087488,849.45016,808.7503625,618.881806,18.32462624,2070.36733,1009.12391,48.741298,78714.92618,74.09913,1.771785385,101267.8143,79629.24917,3027.62122,184.9939184,893.2424444,60.90581302,6.110206822,"6.818508614"
"245",39049009362,6600.842,4103.228506,0.111638682,736.9093,82.41922773,12.93703894,5440.363,853.9535,14.97037,151.7773,135.78608,2754.659046,1943.661829,810.9972174,670.1656109,2833.605086,2.786063605,78.94604,2.906340572,191.8429491,4693.45799,355.3375987,1337.74054,1000.478512,465.527443,9.918645144,2754.659046,462.9121827,16.80469978,63732.13776,104.8303,1.588135271,101879.708,113423.4532,5397.495647,151.8295244,850.905309,10.03597081,2.812962424,"1.179446256"
"246",39049009371,5316,3991.279087,0.199209932,1059,59.78179082,32.95711061,3178,1752,16,111,258,2587,1177,1410,1106,2923,11.49503934,336,11.09857035,590,3490,397,1083,533,354,10.14326648,2587,1882,72.74835717,41102.27975,173,3.254326561,64581.25435,61551.62767,3154,277,1646,197,8.782498415,"11.96840826"
"247",39049009372,4578,5327.835659,0.162079511,742,58.36609873,35.27741372,2672,1615,17,73,200,1665,1258,407,332,1694,1.711924439,29,3.145478375,144,2878,364,1067,270,164,5.698401668,1665,224,13.45345345,54562.30492,96,2.096985583,88203.46893,88029.39234,2603,57,1644,58,2.189781022,"3.527980535"
"248",39049009373,3773,3109.960544,0.173601908,655,65.96872515,28.43890803,2489,1073,14,72,122,1348.000046,1020.00003,328.0000156,259.0000119,1420.000048,5.070422505,72.000002,9.912536606,374.0000061,2225.000068,252.0000053,884.0000236,247.0000137,49.00000227,2.202247226,1348.000046,303.0000204,22.47774556,49746.81658,55,1.457725948,84804.89727,76708.02482,2548.000084,187.0000033,883.0000251,153.0000021,7.339089371,"17.32729306"
"249",39049009374,6899,2749.101991,0.221191477,1526,70.57544572,22.74242644,4869,1569,19,172,258,2667.999954,1752.99997,914.9999844,695.9999881,2785.999952,4.235463031,117.999998,5.131178343,353.9999939,3971.999932,309.9999947,1380.999976,802.9999863,132.9999977,3.348439074,2667.999954,1196.99998,44.86506747,52730.63973,206,2.985939991,91833.43575,83401.76617,4892.999916,192.9999967,1467.999975,122.9999979,3.944410382,"8.378746594"
"250",39049009381,5769,4807.887665,0.158953025,917,76.98041255,16.69266771,4441,963,16,138,207,2401,1557,844,683,2596,7.51155624,195,11.45779164,661,3547,282,1245,678,260,7.330138145,2401,1310,54.56059975,46131.12776,163,2.825446351,67230.60723,40288.08308,4408,346,939,264,7.849364791,"28.11501597"
"251",39049009382,3028,4027.867542,0.16347424,495,92.8665786,3.764861295,2812,114,3,27,70,1322,835,487,395,1376,3.924418605,54,2.542932629,77,2113,410,901,221,61,2.886890677,1322,471,35.62783661,48694.65361,32,1.05680317,77604.58189,94833.69787,2794,77,151,0,2.755905512,"0"
"252",39049009383,2328,4540.304101,0.163659794,381,88.9604811,7.774914089,2071,181,9,22,44,1073,608,465,404,1125,4.622222222,52,8.934707904,208,1544,197,668,234,30,1.943005181,1073,480,44.73438956,52383.30189,29,1.245704467,67956.46806,48704.47293,2093,150,184,53,7.166746297,"28.80434783"
"253",39049009384,2593,4841.099065,0.138835326,360,88.66178172,7.057462399,2299,183,7,29,75,1192,712,480,417,1248,4.487179487,56,3.740840725,97,1962,213,733,299,153,7.798165138,1192,534,44.79865772,47418.97266,37,1.426918627,71589.85285,110040.1314,2297,85,224,0,3.700478886,"0"
"254",39049009385,3410,3210.50639,0.127565982,435,89.76539589,6.392961877,3061,218,11,76,43,1426,925,501,410,1483,3.843560351,57,3.48973607,119,2412,229,733,508,213,8.830845771,1426,512,35.90462833,62822.13633,44,1.290322581,95345.37066,127221.6251,2947,86,246,24,2.918221921,"9.756097561"
"255",39049009386,2980,2945.345968,0.182550336,544,72.2147651,20.80536913,2152,620,17,38,149,1210,719,491,361,1305,7.279693487,95,12.71812081,379,1663,166,477,299,71,4.269392664,1210,870,71.90082645,43594.2005,111,3.724832215,68237.18953,70206.52127,2094,236,564,80,11.27029608,"14.18439716"
"256",39049009390,4259,1690.248411,0.120685607,514,90.0680911,6.715191359,3836,286,9,49,79,1622,1239,383,312,1687,3.85299348,65,4.273303592,182,2871,191,924,626,337,11.73807036,1622,231,14.24167694,72489.16256,50,1.173984503,104356.7489,126365.8568,3816,107,211,0,2.803983229,"0"
"257",39049009410,2990,6003.648458,0.166555184,498,79.56521739,15.38461538,2379,460,14,42,89,1061,810,251,193,1107,4.155374887,46,6.153846154,184,1841,318,860,140,30,1.629549158,1061,237,22.33741753,49824.50518,49,1.638795987,80953.12528,83172.75356,2338,117,498,67,5.00427716,"13.45381526"
"258",39049009420,6211.826,4039.800708,0.152070116,944.6331,84.30434143,10.49229808,5236.839,651.7633,20.01019,69.09711,233.11478,2230.443146,1643.051139,587.3920072,400.3204684,2397.501425,6.968015838,167.058279,6.025919931,374.319661,3867.292534,741.274067,1590.889064,299.2411471,87.0881587,2.251915466,2230.443146,657.4207571,29.47489418,51610.26057,96.04107,1.546100454,85980.36916,65503.06178,5306.886402,250.1818667,505.745935,68.09406504,4.714287206,"13.46408549"
"259",39049009430,5206,1129.079687,0.16487524,858.3405,74.64490972,19.53933922,3886.014,1017.218,13.98925,128.901,157.87866,1959.494434,1427.902879,531.5915547,431.6683301,2041.431478,4.013705328,81.937044,8.253358925,429.6698657,3124.599232,383.7051823,1215.066411,324.7504798,117.909405,3.773584905,1959.494434,571.5608445,29.16879143,47731.05209,56.95624,1.094049942,81021.82447,78842.99005,3949.965067,245.8111324,989.2399232,124.9040307,6.22312168,"12.62626263"
"260",39049009440,3340,972.606421,0.145508982,486,96.04790419,0.928143713,3208,31,24,21,56,1355,940,415,346,1423,4.778636683,68,5.928143713,198,2258,389,877,173,89,3.941541187,1355,466,34.39114391,46752.91083,49,1.467065868,71302.47936,154358.2758,3183,152,10,0,4.775369149,"0"
"261",39049009450,5802.993,1221.130856,0.16991213,985.9989,92.05584084,5.100810909,5341.994,295.9997,23.99997,39.99995,100.999882,2094.997601,1618.998146,475.9994548,391.9995511,2229.997446,6.053811642,134.999845,4.204721952,243.9997206,3719.99574,316.9996369,1272.998542,789.9990952,292.9996644,7.876344085,2094.997601,420.9995178,20.09546539,62337.60114,46.99995,0.809926016,102130.3779,146194.6995,5202.994041,198.9997721,338.9996118,34.99995992,3.82471651,"10.32448378"
"262",39049009495,4069,539.4303655,0.21971332,894.0135,79.76635537,15.05006881,3245.693,612.3873,19.57402,45.14009,143.80913,1678.971824,1046.611035,632.3607893,478.9643629,1865.124779,9.980723922,186.152955,7.942273708,323.1711172,2475.914196,291.6129982,880.4315727,404.6629688,105.0605733,4.243304291,1678.971824,750.6038681,44.70616227,48000.64118,89.48125,2.19909683,82235.69015,62795.61083,3218.528667,164.5815826,543.6784803,111.851561,5.113565843,"20.57310801"
"263",39049009497,1763,112.5955562,0.090077067,158.80587,96.67629041,1.107899603,1704.403,19.53227,9.341522,9.341522,20.3815,670.0419075,532.466763,137.5751445,137.5751445,684.4788054,2.109181144,14.4368979,7.369942197,129.9320809,1225.437861,205.5134875,527.3713873,148.6151252,21.23073218,1.732501733,670.0419075,89.16907514,13.30798479,58758.47569,21.23073,1.204238798,92337.88365,1.764104661,1645.806358,129.9320809,26.3261079,0,7.894736842,"0"
"264",39049009520,3454,1406.851969,0.170237406,588,92.32773596,4.198031268,3189,145,18,14,87,1297,979,318,235,1352,4.068047337,55,7.180081065,248,2056,506,888,105,65,3.161478599,1297,306,23.59290671,46804.2502,37,1.071221772,80431.53351,39691.47281,3003,213,50,23,7.092907093,"46"
"265",39049009590,4328,257.1694033,0.103974122,450,97.62014787,0.415896488,4225,18,15,26,40,1724,1271,453,390,1791,3.740926857,67,4.066543438,176,3078,818,1509,125,58,1.884340481,1724,206,11.94895592,50387.14369,32,0.739371534,72048.88901,0,4208,174,0,0,4.134980989,"#DIV/0!"
"266",39049009600,4319,1746.818601,0.146330169,632,82.54225515,12.38712665,3565,535,13,130,76,1762,1162,600,512,1884,6.475583864,122,12.27135911,530,2663,605,977,245,86,3.229440481,1762,755,42.84903519,43776.14471,56,1.296596434,71688.51701,46740.59216,3532,321,534,137,9.088335221,"25.65543071"
"267",39049009711,4652,6189.268471,0.140369733,653,96.41014617,1.203783319,4485,56,8,18,85,1742,1252,490,389,1819,4.233095107,77,4.922613929,229,3028,449,1484,209,103,3.401585205,1742,670,38.46153846,46554.1762,60,1.289767842,72797.66061,44359.58004,4370,216,52,0,4.942791762,"0"
"268",39049009712,2570,5640.002711,0.128793774,331,97.89883268,0.583657588,2516,15,3,6,30,1119,745,374,328,1152,2.864583333,33,5.097276265,131,1806,200,850,182,95,5.260243632,1119,298,26.63092046,47540.92559,22,0.856031128,76824.67274,0,2431,93,0,0,3.825586179,"#DIV/0!"
"269",39049009720,6451.779,2348.727359,0.143730574,927.3179,95.83965911,1.878342392,6183.363,121.1865,16.00606,39.10539,89.11508,2695.43238,1758.912713,936.5196667,812.3803621,2838.576529,5.042814507,143.144149,5.380933757,347.1659542,4258.31602,598.6141516,1691.741913,646.3670373,207.1623201,4.864888353,2695.43238,1059.221676,39.29691147,54041.68052,97.08358,1.50475675,87861.60639,47460.26419,6230.386208,258.1380933,141.2301554,66.01332479,4.143211747,"46.74166405"
"270",39049009740,7887,518.335665,0.13756815,1085,97.17256244,0.98896919,7664,78,8,56,81,2725,2362,363,296,2800,2.678571429,75,1.74971472,138,5126,253,1589,1215,411,8.017947718,2725,141,5.174311927,78825.09158,69,0.87485736,130545.1518,193528.1722,7743,138,36,0,1.78225494,"0"
"271",39049009751,2836,270.0112607,0.086389281,245,96.15655853,1.904090268,2727,54,15,12,28,965,815,150,123,989,2.42669363,24,3.349788434,95,1793,161,587,375,138,7.696597881,965,75,7.772020725,86767.169,11,0.38787024,130922.4753,198460.8923,2638,81,41,14,3.070507961,"34.14634146"
"272",39049009752,4029,1285.780991,0.174981385,705,93.67088608,2.705385952,3774,109,4,47,94,1336,1154,182,144,1450,7.862068966,114,2.854306279,115,2537,240,906,481,72,2.837997635,1336,134,10.02994012,68566.13256,45,1.116902457,115322.7803,120339.4288,3744,80,160,9,2.136752137,"5.625"
"273",39049009800,6981,167.4601283,0.107291219,749,97.99455665,0.42973786,6841,30,18,28,64,2539,2089,450,363,2629,3.423354888,90,4.841713222,338,4748,719,1966,540,215,4.528222409,2539,184,7.246947617,73275.21603,29,0.415413265,98248.31507,56485.59795,6661,297,89,28,4.458789971,"31.46067416"
"274",39049009900,1300,1166.718667,0.366153846,476,78.92307692,12.30769231,1026,160,2,62,49,807,165,642,432,909,11.22112211,102,16.69230769,217,726,57,138,236,58,7.988980716,807,806,99.87608426,41407.24095,37,2.846153846,51810.97606,57674.86554,1117,193,136,6,17.27842435,"4.411764706"
"275",39049010000,5190,1279.746036,0.200827669,1042.2956,89.58699422,5.733265896,4649.565,297.5565,9.556522,139.3565,93.96522,2305.504348,1339.304348,966.2,774.1043478,2414.434783,4.511632941,108.930435,5.19008126,269.3652174,3515.869565,153.6086957,603.6521739,1156.973913,471.973913,13.4241019,2305.504348,1031.304348,44.73226645,68955.01689,57.18261,1.101784393,101700.8662,78916.70527,4609.191304,235.6695652,282.773913,16.40869565,5.113035013,"5.802761463"
"276",39049010100,482,190.0012033,0.130457988,62.88075,6.080385892,87.38466805,29.30746,421.1941,1.254448,0.7920104,27.582846,177.5008053,132.879588,44.62121731,41.10972776,203.1815642,12.63931548,25.6807589,33.75341612,162.6914657,247.1470603,60.22555475,94.51603558,16.26058386,7.98658145,3.23150979,177.5008053,102.164527,57.55721887,32248.61026,3.762028,0.780503734,53116.5495,38928.37789,30.94759448,6.748291392,411.2203973,133.8870995,21.8055442,"32.55847726"
"277",39049010200,6154.18,585.0871667,0.218931994,1347.3469,79.86815465,14.96610759,4915.23,921.0412,29.62261,68.05793,216.62524,2538.155134,1584.611657,953.5434772,722.9345708,2818.309997,9.940526887,280.154863,7.938775177,488.5665142,3747.916507,442.7212176,1334.68233,611.4652879,158.3877669,4.226021755,2538.155134,1130.2864,44.53180913,48058.1337,134.9671,2.1930964,82283.26912,62822.58593,4873.166286,250.1525249,817.8885546,168.1503834,5.133264703,"20.55908258"
"278",39049010300,2834,374.7371102,0.177438709,502.8613,82.03341567,13.65764996,2324.827,387.0578,15.46243,20.46243,86.19075,904.8959538,679.3583815,225.5375723,155.5375723,1007.156069,10.15335342,102.2601152,12.67964151,359.3410405,1493.843931,251.1734104,608.5606936,97.26589595,24.32369942,1.628262425,904.8959538,721.9595376,79.78370713,52773.69721,41.3237,1.458140438,77422.8957,68715.12367,2457.653179,300.3410405,395.1213873,59,12.22064378,"14.93212008"
"279",39049010400,5319,2225.204269,0.119124779,633.6247,89.54587328,1.616793006,4762.945,85.99722,5.538654,405.4744,59.044887,1816.143377,1438.974069,377.169308,321.8361082,1938.478292,6.310873612,122.334915,2.284218598,121.4975872,3235.517121,116.4228477,307.602631,1419.863044,696.1531313,21.51597736,1816.143377,451.8570785,24.88003338,111846.8902,55.98364,1.052521903,164242.8183,163437.0336,4693.145658,118.4289776,88.84215131,0,2.523445601,"0"
"280",39049010500,7768,2409.98438,0.126645533,983.7825,89.09642122,1.626837024,6921.01,126.3727,8.669846,620.5841,91.36349,2678.986071,2090.445482,588.5405888,502.1845354,2870.144537,6.66023831,191.158466,2.264771214,175.9274279,4722.474136,180.0917849,469.9625178,2073.509998,957.7237358,20.28012665,2678.986071,739.9895518,27.62200072,108238.6676,84.25874,1.084690268,158068.1225,160981.5845,6812.587918,173.2556611,133.8809817,0,2.543169544,"0"
"281",39049010601,2034.689,1448.56819,0.218197498,443.96405,90.61684611,1.706019937,1843.771,34.7122,4.276141,96.84202,55.08676,746.8154727,534.2661044,212.5493683,164.7572026,795.1107137,6.074027197,48.295241,2.966991581,60.36905134,1286.112331,94.57818044,209.279378,430.1294908,196.4509545,15.27478975,746.8154727,211.2916797,28.29235433,77192.71078,41.00065,2.015081912,126520.2995,106778.7262,1789.187759,53.57753307,20.37455483,4.024603423,2.994517081,"19.75308642"
"282",39049010602,6054.311,4424.298082,0.218197579,1321.036,90.61690092,1.706020718,5486.229,103.2878,12.72386,288.158,163.91321,2222.184527,1589.733896,632.4506317,490.2427974,2365.889286,6.07402721,143.704759,2.966992423,179.6309487,3826.887669,281.4218196,622.720622,1279.870509,584.5490455,15.27478975,2222.184527,628.7083203,28.29235433,77192.71078,121.9994,2.015083137,126520.2995,106778.7262,5323.812241,159.4224669,60.62544517,11.97539658,2.994517081,"19.75308642"
"283",39049010700,1318,2449.249093,0.262518968,346,83.00455235,6.373292868,1094,84,5,97,38,818,243,575,455,883,7.361268403,65,17.52655539,231,976,75,160,277,138,14.13934426,818,690,84.35207824,32636.50794,36,2.731411229,48212.45447,33004.97428,1113,147,107,25,13.20754717,"23.36448598"
"284",39049980000,0.8541368,0.197149058,0.166666639,0.14235611,93.58973879,6.41025653,0.7993844,0.05475236,0,0,0,0.339464607,0.186158011,0.153306597,0.229959895,0.339464607,0,0,75.64102156,0.646077801,0.427068377,0.306613194,0.120455183,0,0,0,0.339464607,0.328514136,96.77419355,9365.625,0,0,12828.56909,0,0.755582513,0.646077801,0,0,85.50724638,"#DIV/0!"
