"","GEOID","medianhhincome_2010","aian_2010","asian_2010","hhlivingalone_2010","black_2010","blackmedianincome_2010","blackpoverty_2010","familyhouseholds_2010","fouryeardegree_2010","graddegree_2010","hsgrad_2010","latino_2010","latinopoverty_2010","lessthanhs_2010","medianage_2010","grossrent_2010","monthlyhousingcost_2010","multipleraces_2010","nonfamilyhouseholds_2010","numberofhousingunits_2010","over25population_2010","poverty_2010","totalpopulation_2010","vacantunits_2010","white_2010","white25andolder_2010","whitemedianincome_2010","whitepoverty_2010","renters_2010","occupiedunits_2010","vacancyrate_2010","pctwhite_2010","pctblack_2010","pctlatino_2010","pctwhitepoverty_2010","pctblackpoverty_2010","pctlatinopoverty_2010","pctpoverty_2010","pctlessthanhs_2010","pcthsgrad_2010","pctfouryeardegree_2010","pctgraddegree_2010","pctrenters_2010","X","totalpopulation_2000","popdensity_2000","proportion25to34_2000","aged25to34_2000","pctwhite_2000","pctblack_2000","white_2000","black_2000","aian_2000","asian_2000","multipleraces_2000","households_2000","familyhouseholds_2000","nonfamilyhouseholds_2000","hhlivingalone_2000","numberofhousingunits_2000","vacancyrate_2000","vacantunits_2000","pctpoverty_2000","poverty_2000","over25population_2000","lessthanhs_2000","hsgrad_2000","fouryeardegree_2000","graddegree_2000","pctgraddegree_2000","occupiedunits_2000","renters_2000","pctrenters_2000","medianincome_2000","latino_2000","pctlatino_2000","whitemedianhhincome_2000","blackmedianhhincome_2000","White.Alone.Population.for.Whom.Poverty.Status.is.Determined","whitepoverty_2000","Black.or.African.American.Alone.Population.for.Whom.Poverty.Status.is.Determined","blackpoverty_2000","whitepctpoverty_2000","blackpctpoverty_2000"
"148",39049007210,125705,0,312,527,252,108047,0,2028,1804,1421,610,193,193,97,37.4,940,2394,16,599,2771,4837,161,7761,144,6880,4180,127191,161,644,7652,5.19667989895345,88.6483700554052,3.24700425202938,2.48679293905425,2.34011627906977,0,100,2.07447493879655,2.00537523258218,12.6111225966508,37.2958445317345,29.3777134587554,8.41610036591741,148,5103.584,556.2330648,0.132473611,676.0902,92.72088007,2.728337576,4732.088,139.243,8.158772,162.6315,61.46275,1841.162869,1410.37971,430.7831587,361.1616381,2042.412577,9.853528629,201.249708,2.632420237,134.347778,3335.849889,180.5808191,735.3773114,1095.451113,537.9350302,16.12587641,1841.162869,385.637954,20.94534712,122298.6737,38.61819,0.756687653,134407.7507,117459.4376,4675.520243,127.2768424,126.1890061,5.439181297,2.72219637,"4.310344828"
"149",39049007393,93854,0,364,901,593,93889,0,2235,2028,1503,843,20,20,42,43.3,898,1675,0,1048,3463,5659,145,7975,180,7018,5035,94369,135,362,7975,5.19780537106555,88,7.43573667711599,0.250783699059561,1.92362496437732,0,100,1.81818181818182,0.742180597278671,14.896624845379,35.8367202685987,26.5594628026153,4.53918495297806,149,6818,1789.957566,0.066877894,455.97348,90.05318275,4.911168965,6139.826,334.8435,5.400702,256.1476,81.78205,2397.13998,1974.342198,422.7977821,359.5324205,2449.603938,2.141732269,52.463958,2.082154577,141.9612991,4508.042775,205.9981894,726.780129,1460.504017,908.8609257,20.16087626,2397.13998,127.3022519,5.310588993,109419.5568,55.55007,0.814756087,160291.0333,197342.7853,6177.631097,141.9612991,280.0649542,0,2.297989259,"0"
"150",39049007394,138365,0,207,76,263,69194,0,724,549,367,239,43,43,163,43.7,NA,1857,0,101,894,1667,36,2421,69,1951,1426,140357,36,12,2421,7.71812080536913,80.5865344898802,10.8632796365138,1.77612556794713,1.84520758585341,0,100,1.48698884758364,9.77804439112178,14.3371325734853,32.9334133173365,22.0155968806239,0.495662949194548,150,2019,297.2067858,0.066877905,135.02649,90.05319465,4.911168895,1818.174,99.1565,1.599298,75.85244,24.217949,709.8600204,584.6578024,125.2022179,106.4675795,725.396062,2.141732278,15.5360416,2.082154577,42.03870092,1334.957225,61.00181057,215.219871,432.4959828,269.1390743,20.16087626,709.8600204,37.6977481,5.310588993,109419.5568,16.44993,0.814756315,160291.0333,197342.7853,1829.368903,42.03870092,82.93504583,0,2.297989259,"0"
"151",39049007395,60045,0,273,1543,3935,53517,332,2838,2241,502,1935,183,183,386,31.4,869,1132,43,1969,5138,7984,475,12009,331,7223,5282,65081,111,1523,12009,6.44219540677306,60.1465567491048,32.7670913481556,1.52385710716962,1.53675757995293,8.43710292249047,100,3.95536680822716,4.83466933867735,24.2359719438878,28.0686372745491,6.2875751503006,12.6821550503789,151,5084,1591.88165,0.263150393,1337.8566,78.30363887,16.70705547,3980.957,849.3867,19.56778,94.21525,139.87337,2164.051889,1415.402994,748.6488952,568.190449,2394.516892,9.624697315,230.465003,8.139700639,413.8223805,3193.897078,302.2135424,789.95866,761.6940841,338.4501782,10.59677785,2164.051889,672.5519601,31.07836571,66381.97324,91.31632,1.796151062,91299.20416,72579.15049,3996.176194,185.5315752,839.2404847,186.2563079,4.642727602,"22.19343696"
"152",39049007396,69955,0,224,538,2014,57637,750,2225,1329,669,899,321,321,309,30.8,778,1596,0,618,3209,4930,896,7906,366,5425,3598,77479,146,578,7906,11.4054222499221,68.6187705540096,25.4743232987604,4.06020743738932,2.69124423963134,37.2393247269116,100,11.3331646850493,6.26774847870183,18.2352941176471,26.9574036511156,13.5699797160243,7.31090311156084,152,1931,288.7120049,0.263150388,508.1434,78.30362506,16.70705852,1512.043,322.6133,7.432217,35.78475,53.12659,821.9481112,537.5970064,284.3511048,215.809551,909.4831076,9.624697333,87.5349964,8.139700642,157.1776194,1213.102922,114.7864576,300.04134,289.3059159,128.5498218,10.59677786,821.9481112,255.4480399,31.07836571,66381.97324,34.68368,1.796151217,91299.20416,72579.15049,1517.823806,70.4684248,318.7595153,70.74369209,4.642727602,"22.19343696"
"153",39049007424,45843,0,24,614,771,72738,118,1293,421,41,1496,81,81,319,37.2,827,1031,0,672,2137,3245,399,5011,172,4084,2775,44337,281,583,4848,8.04866635470285,81.5006984633806,15.3861504689683,1.61644382358811,6.88050930460333,15.3047989623865,100,7.96248253841549,9.83050847457627,46.1016949152542,12.9738058551618,1.26348228043143,12.0255775577558,153,5065.425,3001.4619,0.1408284,713.3557,88.42209686,6.962525356,4478.955,352.6815,18.98286,92.91608,119.89172,2000.193506,1323.804394,676.3891128,562.4919801,2104.099663,4.938271643,103.906157,10.23668662,518.5316833,3393.934736,573.4820543,1442.697015,334.6977146,123.8881093,3.650279659,2000.193506,614.4450582,30.71928072,45007.40189,77.92962,1.53846163,76326.63119,44102.61652,4372.051341,348.6850818,482.5641676,156.8583319,7.975319927,"32.50517598"
"154",39049007425,51131,0,21,291,164,21250,85,780,263,193,784,22,22,168,39.5,814,982,0,341,1176,1923,263,2961,55,2694,1754,54000,154,412,2883,4.67687074829932,90.9827760891591,5.5386693684566,0.742992232353935,5.71640682999258,51.8292682926829,100,8.88213441404931,8.73634945397816,40.7696307852314,13.6765470618825,10.0364014560582,14.2906694415539,154,2975.335,3089.537479,0.118292512,351.95985,88.34773227,7.474953241,2628.641,222.4049,17.02171,53.11156,54.15268,1115.991195,812.9946592,302.9965357,244.8232285,1161.121104,3.88675297,45.129909,4.858602799,144.5597096,1936.003367,219.6983061,697.8289644,326.7306278,91.24173291,4.71289123,1115.991195,377.8489623,33.85770103,55178.2194,42.09064,1.414652132,91370.13082,59584.92501,2608.578575,103.4065294,159.4982873,0.141668072,3.964094866,"0.088821062"
"155",39049007426,51875,0,61,422,187,56458,32,665,331,218,518,0,0,181,46.9,688,1015,0,467,1273,1806,197,2332,141,2084,1616,50170,165,374,2332,11.0761979575805,89.3653516295026,8.0188679245283,0,7.91746641074856,17.1122994652406,NA,8.44768439108062,10.0221483942414,28.6821705426357,18.327796234773,12.0708748615725,16.0377358490566,155,2979.393,2824.989692,0.11435972,340.72255,93.99535409,3.153519526,2800.491,93.95574,4.995063,29.99416,47.959513,1277.847501,862.2307847,415.6167165,339.6836438,1316.81543,2.959255193,38.967929,3.319672257,98.90608283,2091.131183,194.7991681,568.4444433,461.6391646,139.9329452,6.691734421,1277.847501,317.7288451,24.86437895,65512.49871,21.98303,0.737835861,96549.77332,79424.55051,2837.445252,98.89822444,67.98305419,0.0063158,3.48546723,"0.009290257"
"156",39049007427,82468,0,132,438,623,73068,173,1551,1144,744,493,45,45,161,36.5,860,1246,30,636,2295,3744,426,6014,108,5124,3288,83313,240,507,6014,4.70588235294118,85.2011972065181,10.3591619554373,0.748254073827735,4.68384074941452,27.76886035313,100,7.08347189890256,4.30021367521368,13.167735042735,30.5555555555556,19.8717948717949,8.43032923179248,156,6258,2248.819637,0.126717801,793,80.87248322,12.25631192,5061,767,12,262,154,2178,1689,489,397,2260,3.628318584,82,3.020134228,189,3874,203,951,1068,514,13.26794011,2178,543,24.93112948,78496.68934,122,1.949504634,118706.002,143021.3061,4976,163,802,3,3.275723473,"0.374064838"
"157",39049007492,85423,0,177,492,654,89813,0,1749,1559,932,517,155,155,167,37.8,957,1271,0,689,2485,4215,119,6270,47,5219,3603,79425,119,794,6270,1.89134808853119,83.237639553429,10.4306220095694,2.47208931419458,2.28013029315961,0,100,1.89792663476874,3.96204033214709,12.2657176749703,36.9869513641756,22.1115065243179,12.6634768740032,157,6076.847,2543.882167,0.147603173,896.9619,84.59837807,9.16524474,5140.914,556.9579,4.000373,259.9782,111.99609,2276.967797,1615.970162,660.997635,510.0011476,2375.963803,4.166562044,98.996006,2.089941121,127.0025243,3888.930715,98.02047145,582.0295776,1370.932493,830.9372126,21.36672709,2276.967797,711.9771344,31.2686519,93656.94084,65.99671,1.086035406,132587.5734,138236.9911,5091.924832,52.01016439,550.9544909,61.9936842,1.021424434,"11.25205171"
"158",39049007494,78323,0,150,234,790,55956,6,1223,681,300,658,71,71,120,34.1,833,1367,0,259,1584,2647,75,4249,102,3196,2153,79696,69,233,4249,6.43939393939394,75.2176982819487,18.5926100258884,1.67098140738997,2.15894868585732,0.759493670886076,100,1.76512120498941,4.53343407631281,24.8583301851152,25.7272383830752,11.333585190782,5.4836432101671,158,4553,4116.739612,0.163117461,742.6738,82.19538766,12.97475291,3742.356,590.7405,18.99166,100.9557,99.95609,1544.321625,1236.456861,307.864764,256.887157,1569.310648,1.592356684,24.989023,3.732162459,169.9253568,2653.834248,87.96136114,706.6895719,706.6895719,309.8638859,11.67608286,1544.321625,246.8915477,15.98705502,70272.90992,53.97629,1.185510433,117445.2718,133407.5372,3788.335895,43.98068057,579.7453348,125.9446762,1.160949868,"21.72413793"
"159",39049007511,24623,0,0,320,1440,27059,326,334,19,19,570,0,0,177,36.1,684,702,0,325,828,951,387,1599,169,123,112,23723,25,298,1599,20.4106280193237,7.69230769230769,90.0562851782364,0,20.3252032520325,22.6388888888889,NA,24.202626641651,18.6119873817035,59.9369085173502,1.99789695057834,1.99789695057834,18.6366479049406,159,1658,2506.370755,0.115802171,192,17.85283474,78.28709288,296,1298,5,2,57,630,429,201,243,725,13.10344828,95,25.03015682,415,1035,388,367,59,0,0,630,218,34.6031746,36315.81921,32,1.930036188,30785.10687,55013.38227,294,80,1272,324,27.21088435,"25.47169811"
"160",39049007512,36330,0,45,475,3668,37370,752,1047,111,66,1043,11,11,528,33.4,851,921,0,475,1762,2446,752,4096,240,308,213,35574,0,421,4096,13.6208853575482,7.51953125,89.55078125,0.2685546875,0,20.5016357688113,100,18.359375,21.5862632869992,42.6410466067048,4.53802125919869,2.6982829108749,10.2783203125,160,3800.873,4983.113497,0.10891868,413.98607,6.787687986,90.81818835,257.9914,3451.884,6.999765,7.999732,70.99762,1382.953639,1019.965808,362.9878316,229.99229,1446.951494,4.422944049,63.997855,16.12733314,612.9794511,2318.922263,649.9782109,878.9705344,114.996145,19.99932956,0.862440707,1382.953639,262.9911838,19.01663051,37800.84615,27.99906,0.736648133,48176.58447,58632.45587,245.9917536,32.99889378,3391.886294,579.9805574,13.41463415,"17.0990566"
"161",39049007520,31578,0,0,262,2012,32482,525,730,117,37,547,38,38,554,35.3,773,776,0,381,1283,2018,910,3262,172,782,644,22813,324,471,3262,13.4060795011691,23.973022685469,61.6799509503372,1.16492949110975,41.4322250639386,26.0934393638171,100,27.8969957081545,27.4529236868186,27.1060455896928,5.7978196233895,1.83349851337958,14.4389944819129,161,3338.963,3406.712165,0.135968868,453.99502,29.46990428,65.07936746,983.9892,2172.976,9.99989,6.999923,159.99828,1130.987533,871.9903879,258.997145,213.9976411,1231.98642,8.198051972,100.998887,29.05061565,969.9893077,1778.98039,521.994246,754.9916776,82.99908509,41.99953704,2.360876898,1130.987533,457.9949515,40.49513705,32197.70723,29.99967,0.89847267,51815.8324,41556.65804,962.9893848,228.9974757,2178.975981,711.9921516,23.77985462,"32.67553924"
"162",39049007531,31014,0,20,232,1141,31486,489,391,183,47,471,187,187,223,28.7,615,662,0,309,1239,1146,706,1990,539,624,475,24300,200,432,1990,43.5028248587571,31.356783919598,57.3366834170854,9.39698492462312,32.0512820512821,42.8571428571429,100,35.4773869346734,19.4589877835951,41.0994764397906,15.9685863874346,4.10122164048866,21.7085427135678,162,2633,3552.103495,0.237371819,625,47.05658944,40.29624003,1239,1061,15,39,277,1166,597,569,398,1259,7.386814932,93,21.91416635,577,1617,424,598,157,32,1.978973408,1166,781,66.98113208,36786.06061,140,5.31712875,58008.46939,58592.37085,1192,143,897,209,11.9966443,"23.29988852"
"163",39049007532,26531,0,0,110,1706,28219,620,585,73,0,610,282,282,134,26,704,709,0,224,979,1199,811,2276,170,269,223,15667,171,746,2276,17.364657814096,11.8189806678383,74.9560632688928,12.390158172232,63.5687732342007,36.3423212192263,100,35.6326889279438,11.1759799833194,50.8757297748123,6.0884070058382,0,32.7768014059754,163,2245,6934.855978,0.217371938,488,25.30066815,65.21158129,568,1464,7,35,167,899,578,321,204,952,5.567226891,53,18.88641425,424,1144,182,388,126,28,2.447552448,899,749,83.31479422,30194.69613,147,6.547884187,42775.99587,42894.16098,673,86,1469,284,12.77860327,"19.33287951"
"164",39049007533,40378,0,0,177,1202,41055,293,374,143,65,265,81,81,177,40.8,769,1009,0,189,758,900,364,1416,195,137,114,37262,24,197,1416,25.7255936675462,9.67514124293785,84.8870056497175,5.72033898305085,17.5182481751825,24.3760399334443,100,25.7062146892655,19.6666666666667,29.4444444444444,15.8888888888889,7.22222222222222,13.9124293785311,164,1680,2053.882007,0.145238095,244,19.88095238,74.22619048,334,1247,6,13,80,652,452,200,226,740,11.89189189,88,9.880952381,166,966,164,367,117,29,3.002070393,652,296,45.39877301,39659.90923,29,1.726190476,42255.53355,63718.86396,317,62,1172,104,19.55835962,"8.873720137"
"165",39049007534,22627,0,81,307,2637,21671,975,779,203,85,768,143,143,398,31.2,480,715,0,379,1400,1928,1220,3355,242,428,339,34508,85,646,3355,17.2857142857143,12.7570789865872,78.5991058122206,4.26229508196721,19.8598130841121,36.9738339021615,100,36.3636363636364,20.643153526971,39.8340248962656,10.5290456431535,4.40871369294606,19.2548435171386,165,3556,3996.955772,0.159730034,568,22.72215973,56.74915636,808,2018,4,90,636,1244,903,341,283,1379,9.789702683,135,31.1023622,1106,1765,586,633,116,56,3.172804533,1244,697,56.02893891,32204.64371,47,1.321709786,42697.81537,44515.86498,756,129,1942,592,17.06349206,"30.48403708"
"166",39049007550,37396,0,38,280,1695,37313,298,638,171,137,475,116,116,66,31.4,755,838,0,311,1069,1604,387,2627,120,532,270,43448,89,502,2252,11.2254443405051,20.2512371526456,64.5222687476209,4.41568328892273,16.7293233082707,17.5811209439528,100,14.7316330414922,4.11471321695761,29.6134663341646,10.6608478802993,8.54114713216958,22.291296625222,166,2093.164,892.7681868,0.09938012,208.01889,25.1303529,69.08870972,526.0195,1446.14,5.000345,28.00035,87.00414,657.0588276,477.0438043,180.0150234,151.0100689,683.0620863,3.806866055,26.0032587,18.01250361,377.0312412,1299.097347,184.0275432,381.037788,229.0047699,136.0011334,10.46889471,657.0588276,172.0138648,26.17937048,54546.63244,44.00127,2.102141543,62297.23933,90538.71477,360.0188615,164.0036305,1404.137725,201.027291,45.5541773,"14.31677872"
"167",39049007551,36722,0,499,1035,6679,31856,2338,1992,880,396,1309,253,253,812,27.8,696,771,0,1233,3665,4992,2490,8634,440,1263,791,39898,127,2130,8634,12.0054570259209,14.6282140375261,77.3569608524438,2.93027565438962,10.055423594616,35.0052403054349,100,28.8394718554552,16.2660256410256,26.2219551282051,17.6282051282051,7.93269230769231,24.6699096594858,167,3372,3066.592064,0.130321886,439.4454,5.763238434,87.69469158,194.3364,2957.065,8.753894,5.252336,193.46104,1242.17757,929.6635514,312.5140187,288.0031153,1422.507788,12.67692307,180.330218,33.87850467,1142.383178,1728.018692,422.8130841,661.7943925,112.0498442,55.14953271,3.191489361,1242.17757,716.9439252,57.7167019,32102.40453,26.26168,0.778816133,51931.43459,38905.44009,205.7165109,47.27102804,2887.034268,940.1682243,22.9787234,"32.56519102"
"168",39049007710,29730,0,36,541,1042,16444,611,939,249,93,1274,363,363,452,35.7,752,809,0,611,1930,2581,877,3824,380,2467,1748,36842,203,618,3824,19.6891191709845,64.5135983263598,27.2489539748954,9.49267782426778,8.22861775435752,58.637236084453,100,22.93410041841,17.5125920185974,49.360712901976,9.6474234792716,3.60325455249903,16.1610878661088,168,4478,5698.16829,0.150513622,674,64.96203662,28.18222421,2909,1262,13,95,199,1848,1143,705,574,1947,5.084745763,99,16.3465833,732,2847,811,1124,206,47,1.650860555,1848,818,44.26406926,34516.89153,124,2.769093345,63547.68941,37346.34465,2967,298,1203,337,10.0438153,"28.01330008"
"169",39049007721,24792,0,198,623,1996,20167,907,902,224,38,1094,454,454,509,30,591,672,98,823,2714,2427,1553,4253,989,1636,1155,25914,350,1083,4197,36.4406779661017,38.4669644956501,46.9315777098519,10.6748177756877,21.3936430317848,45.4408817635271,100,36.5154008934869,20.9723939019365,45.0762257931603,9.2295014421096,1.56571899464359,25.8041458184417,169,6007,7235.054175,0.217745963,1308,40.60263026,46.61228567,2439,2800,19,124,619,2548,1345,1203,933,2738,6.939371804,190,17.17995672,1032,3545,889,1220,332,144,4.062059238,2548,1845,72.40973312,32623.62919,371,6.176127851,55076.43927,48962.1713,2643,323,2691,397,12.22096103,"14.75287997"
"170",39049007722,36615,0,63,451,652,27339,130,674,148,26,740,68,68,483,42.8,545,629,0,536,1578,1964,607,2799,368,2037,1443,40563,464,528,2799,23.3206590621039,72.7759914255091,23.2940335834227,2.42943908538764,22.7785959744723,19.9386503067485,100,21.686316541622,24.5926680244399,37.6782077393075,7.53564154786151,1.32382892057026,18.8638799571275,170,3363,4859.381113,0.14481118,487,76.18198037,17.18703539,2562,578,10,101,109,1561,824,737,627,1744,10.49311927,183,11.1210229,374,2371,684,866,206,31,1.307465205,1561,618,39.59000641,38559.8975,83,2.468034493,60814.13385,47757.22709,2518,229,546,140,9.09451946,"25.64102564"
"171",39049007730,42241,0,0,391,1054,35278,385,769,320,198,780,50,50,271,36.7,733,802,0,423,1348,1951,599,3077,156,1983,1374,46566,214,372,3077,11.5727002967359,64.4458888527787,34.2541436464088,1.6249593760156,10.791729702471,36.5275142314991,100,19.4670133246669,13.8903126601743,39.9794976934905,16.4018452075859,10.1486417221937,12.0896977575561,171,2843,5084.625413,0.150193458,427,75.13190292,16.10974323,2136,458,4,158,86,1293,759,534,503,1324,2.341389728,31,7.140344706,203,2058,334,597,344,179,8.69776482,1293,423,32.71461717,43626.45306,57,2.004924376,61255.74734,79382.94563,2082,116,487,65,5.571565802,"13.34702259"
"172",39049007740,34867,0,0,380,317,39330,49,448,205,122,516,8,8,415,54.8,642,619,8,403,940,1687,391,1953,89,1613,1371,33777,342,111,1644,9.46808510638298,82.5908858166923,16.231438812084,0.409626216077829,21.2027278363298,15.4574132492114,100,20.0204813108039,24.5998814463545,30.5868405453468,12.1517486662715,7.23177237700059,6.75182481751825,172,1675,2470.197435,0.069850746,117,94.80597015,3.343283582,1588,56,0,14,17,894,453,441,344,937,4.589114194,43,5.552238806,93,1390,181,477,287,47,3.381294964,894,133,14.87695749,50270.78916,11,0.656716418,62418.15325,49981.78932,1591,83,39,0,5.216844752,"0"
"173",39049007811,58060,0,195,603,170,58807,61,948,948,628,308,57,57,29,41.3,840,925,0,775,1867,2778,644,3749,144,3292,2525,56923,515,421,3749,7.71290840921264,87.810082688717,4.53454254467858,1.52040544145105,15.6439854191981,35.8823529411765,100,17.1779141104294,1.04391648668107,11.0871130309575,34.1252699784017,22.6061915046796,11.2296612429981,173,3523,4289.488833,0.177577945,625.6071,90.84013625,2.697386886,3200.298,95.02894,2.969654,154.422,70.28182,1796.64091,896.835628,899.8052824,735.4844057,1864.942962,3.662420427,68.302052,3.933689239,138.5838719,2719.213543,117.7962911,463.266086,843.3818488,573.1432986,21.07753913,1796.64091,482.0738972,26.83195592,57030.93126,44.54482,1.264400227,83946.85852,89433.30595,3150.803316,130.6647935,135.6142175,0,4.147031103,"0"
"174",39049007812,31573,0,172,871,116,NA,50,537,741,529,565,61,48,140,32.6,936,934,17,1376,2051,2601,1143,3994,138,3584,2369,31854,1025,1191,3651,6.72842515845929,89.7346019028543,2.9043565348022,1.52729093640461,28.5993303571429,43.1034482758621,78.6885245901639,28.6179268903355,5.38254517493272,21.7224144559785,28.4890426758939,20.3383314109958,32.6211996713229,174,4344,2698.979813,0.147559853,641,89.75598527,2.509208103,3899,109,3,268,65,1933,670,1263,792,2017,4.164600892,84,16.82780847,731,2915,183,460,942,704,24.1509434,1933,1135,58.71702018,53558.81148,50,1.151012891,75733.66265,30076.96502,3336,504,85,48,15.10791367,"56.47058824"
"175",39049007820,17028,0,940,918,326,14107,120,486,244,786,429,238,238,57,25.4,631,634,0,1334,2091,1833,1564,3443,271,2013,1014,17091,1000,1765,3443,12.960306073649,58.4664536741214,9.46848678478072,6.91257624164972,49.6770988574267,36.8098159509202,100,45.4255010165553,3.10965630114566,23.4042553191489,13.3115111838516,42.8805237315876,51.2634330525704,175,4230,5410.57122,0.305910165,1294,44.25531915,9.38534279,1872,397,13,1634,314,2129,710,1419,892,2217,3.969327921,88,39.19621749,1658,2173,140,304,574,710,32.67372296,2129,2065,96.99389385,26155.89336,164,3.877068558,39048.16908,32681.10323,1794,683,415,177,38.07134894,"42.65060241"
"176",39049007830,31026,0,230,649,45,3750,27,365,524,445,119,100,100,32,27,703,740,0,1010,1630,1508,877,2518,255,2232,1362,33704,721,1064,2518,15.6441717791411,88.6417791898332,1.78713264495631,3.9714058776807,32.3028673835125,60,100,34.8292295472597,2.12201591511936,7.89124668435013,34.7480106100796,29.5092838196286,42.2557585385226,176,2649,6097.588217,0.357493394,947,83.57870895,2.831257078,2214,75,10,253,96,1734,383,1351,1046,1803,3.826955075,69,13.59003398,360,1735,92,185,617,421,24.26512968,1734,1401,80.79584775,36192.94049,68,2.567006418,53728.06946,70562.42232,2233,290,81,8,12.98701299,"9.87654321"
"177",39049007921,78192,0,358,354,419,55350,189,1935,1169,631,1260,102,102,288,34.4,979,1368,8,477,2541,4618,565,7500,129,6570,4151,78000,319,473,7500,5.0767414403778,87.6,5.58666666666667,1.36,4.85540334855403,45.1073985680191,100,7.53333333333333,6.23646600259853,27.2845387613686,25.3139887397142,13.6639237765266,6.30666666666667,177,4831,1271.570234,0.153798385,743,93.70730698,2.028565514,4527,98,15,87,103,1644,1315,329,254,1698,3.180212014,54,1.221279238,59,2919,221,888,604,255,8.735868448,1644,410,24.93917275,62982.77541,107,2.214862347,103723.0145,131103.367,4413,48,60,0,1.087695445,"0"
"178",39049007922,74679,0,114,343,10,NA,0,1053,1005,295,403,48,48,55,35.2,829,1367,0,388,1521,2558,83,3916,80,3734,2440,82750,83,472,3916,5.25969756738988,95.3524004085802,0.255362614913177,1.22574055158325,2.22281735404392,0,100,2.11950970377937,2.15011727912432,15.7544956997654,39.288506645817,11.5324472243941,12.0531154239019,178,4325,1415.988856,0.164855491,713,92.41618497,1.063583815,3997,46,3,156,122,1502,1104,398,310,1533,2.022178735,31,0.971098266,42,2527,93,358,998,478,18.91571033,1502,535,35.61917443,85180.84112,103,2.38150289,137664.0685,118611.4312,4076,42,35,0,1.030421982,"0"
"179",39049007931,69833,29,139,323,171,16771,78,1032,583,321,957,62,62,177,34.6,872,1167,0,424,1557,2741,289,4142,101,3651,2453,70116,211,233,4142,6.48683365446371,88.1458232737808,4.12844036697248,1.49686141960406,5.77923856477677,45.6140350877193,100,6.97730564944471,6.45749726377235,34.9142648668369,21.2696096315213,11.7110543597227,5.62530178657653,179,4156,2625.294292,0.202598653,842,94.39364774,1.323387873,3923,55,7,90,81,1543,1158,385,301,1642,6.029232643,99,4.716073147,196,2774,428,798,671,155,5.587599135,1543,241,15.61892417,60412.10356,93,2.237728585,101369.4499,119076.1825,3956,196,31,0,4.954499494,"0"
"180",39049007933,68600,0,444,766,57,NA,0,2066,1541,572,1276,273,273,142,33.2,1091,1251,33,842,2908,5003,367,7854,0,7203,4641,68800,367,283,7854,0,91.7112299465241,0.725744843391902,3.47593582887701,5.09509926419547,0,100,4.67277820218997,2.83829702178693,25.504697181691,30.8015190885469,11.4331401159304,3.60325948561243,180,7554,3539.561942,0.207439767,1567,92.59994705,2.065131056,6995,156,16,247,135,2739,2089,650,527,2785,1.651705566,46,1.469420175,111,4737,246,1086,1532,426,8.993033566,2739,242,8.835341365,66035.9678,117,1.548848292,108181.8344,181421.6492,6955,90,145,0,1.29403307,"0"
"181",39049007941,62297,0,159,299,379,62115,21,678,570,277,284,100,100,76,32.4,806,1122,12,415,1181,1726,147,2649,88,1955,1311,58750,88,401,2649,7.45131244707875,73.8014345035863,14.3072857682144,3.77500943752359,4.50127877237852,5.54089709762533,100,5.54926387315968,4.40324449594438,16.4542294322132,33.0243337195828,16.0486674391657,15.1377878444696,181,2608,897.9653871,0.225076687,587,91.21932515,2.645705521,2379,69,2,98,59,1087,701,386,347,1191,8.732157851,104,1.495398773,39,1730,148,309,596,226,13.06358382,1087,406,37.35050598,59358.41924,57,2.185582822,100410.5439,1.764104661,2331,39,72,0,1.673101673,"0"
"182",39049007951,82409,0,564,923,180,24821,11,2158,2057,1253,786,252,252,96,33.7,970,1376,38,1160,3473,5537,624,8363,155,7309,4864,87308,375,1267,8363,4.4630002879355,87.3968671529356,2.15233767786679,3.01327274901351,5.13066082911479,6.11111111111111,100,7.46143728327155,1.73379086147733,14.1954126783457,37.1500812714466,22.629582806574,15.1500657658735,182,7474,3502.149372,0.143831951,1075,93.20310409,1.886540005,6966,141,7,260,100,2536,2040,496,361,2601,2.499038831,65,0.789403265,59,4540,51,552,1813,913,20.11013216,2536,386,15.22082019,93450.41518,70,0.936580145,141704.2973,97380.61031,6850,59,159,0,0.861313869,"0"
"183",39049007952,79663,0,226,789,234,76361,0,2115,1604,1190,1049,16,16,228,43.4,1061,1376,0,1000,3276,5620,155,7707,161,7040,5280,78710,155,570,7586,4.91452991452991,91.3455300376281,3.03620085636434,0.207603477358246,2.20170454545455,0,100,2.01115868690801,4.05693950177936,18.6654804270463,28.5409252669039,21.1743772241993,7.51384128658054,183,7531,2373.429498,0.117115921,882,92.7499668,0.783428496,6985,59,16,361,109,3059,2050,1009,829,3166,3.379658876,107,2.350285487,177,5287,207,873,1724,1016,19.21694723,3059,702,22.94867604,84210.15956,91,1.208338866,123558.3936,65053.00107,6935,111,79,0,1.600576784,"0"
