"","X","GEOID","aian_2021","asian_2021","hhlivingalone_2021","black_2021","blackmedianincome_2021","blackpoverty_2021","familyhouseholds_2021","fouryeardegree_2021","graddegree_2021","hsgrad_2021","latino_2021","latinopoverty_2021","lessthanhs_2021","medianage_2021","grossrent_2021","medianyearbuilt_2021","monthlyhousingcost_2021","multipleraces_2021","nonfamilyhouseholds_2021","numberofhousingunits_2021","over25population_2021","poverty_2021","totalpopulation_2021","vacantunits_2021","whitemalebach_2021","whitemalehs_2021","whitemalelessthanhs_2021","white_2021","white25andolder_2021","whitemedianincome_2021","whitepoverty_2021","whitefemalebach_2021","whitefemalehs_2021","whitefemalelessthanhs_2021","renters_2021","occupiedunits_2021","vacancyrate_2021","pctwhite_2021","pctblack_2021","pctlatino_2021","pctwhitepoverty_2021","pctblackpoverty_2021","pctlatinopoverty_2021","pctpoverty_2021","medianagehousing_2021","pctlessthanhs_2021","whitepctlessthanhs_2021","pcthsgrad_2021","whitepcthsgrad_2021","pctfouryeardegree_2021","whitepctbachabove_2021","pctgraddegree_2021","pctrenters_2021"
"835",835,390490093932,0,5,289,859,NA,NA,240,NA,NA,NA,143,NA,NA,48.2,478,1971,NA,0,321,590,NA,NA,1134,29,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,643,1134,0.0491525423728814,8.73015873015873,75.7495590828924,12.6102292768959,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,56.7019400352734
"836",836,390490093933,0,0,305,839,NA,NA,226,NA,NA,NA,56,NA,NA,39.6,834,1967,NA,0,330,723,NA,NA,1062,167,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,793,1062,0.230982019363762,14.030131826742,79.0018832391714,5.27306967984934,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,74.6704331450094
"837",837,390490093941,0,67,214,403,NA,NA,366,NA,NA,NA,18,NA,NA,47,1316,1968,NA,0,214,580,NA,NA,1255,0,NA,NA,NA,556,NA,NA,NA,NA,NA,NA,331,1255,0,44.3027888446215,32.1115537848606,1.43426294820717,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,26.3745019920319
"838",838,390490093942,0,0,90,154,NA,NA,195,NA,NA,NA,0,NA,NA,55.2,NA,1966,NA,10,114,309,NA,NA,612,0,NA,NA,NA,425,NA,NA,NA,NA,NA,NA,28,612,0,69.4444444444444,25.1633986928105,0,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,4.57516339869281
"839",839,390490093951,0,26,178,729,NA,NA,470,NA,NA,NA,14,NA,NA,51.1,NA,1984,NA,0,213,795,NA,NA,1940,112,NA,NA,NA,1115,NA,NA,NA,NA,NA,NA,20,1940,0.140880503144654,57.4742268041237,37.5773195876289,0.721649484536082,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,1.03092783505155
"840",840,390490093952,0,0,38,191,NA,NA,310,NA,NA,NA,0,NA,NA,35.4,NA,1966,NA,0,71,381,NA,NA,897,0,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,27,897,0,59.0858416945373,21.2931995540691,0,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,3.01003344481605
"841",841,390490093953,0,0,570,482,NA,NA,510,NA,NA,NA,71,NA,NA,46.4,1107,1984,NA,0,619,1129,NA,NA,2046,0,NA,NA,NA,1418,NA,NA,NA,NA,NA,NA,542,2046,0,69.30596285435,23.5581622678397,3.47018572825024,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,26.4907135874878
"842",842,390490093961,0,34,244,952,NA,NA,271,NA,NA,NA,29,NA,NA,24.8,790,1979,NA,0,315,586,NA,NA,1121,0,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,1119,1119,0,4.63871543264942,84.9241748438894,2.58697591436218,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,100
"843",843,390490093962,0,0,339,1798,NA,NA,538,NA,NA,NA,143,NA,NA,34.4,901,1971,NA,44,339,907,NA,NA,2262,30,NA,NA,NA,206,NA,NA,NA,NA,NA,NA,1685,2246,0.0330760749724366,9.10698496905393,79.4871794871795,6.32183908045977,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,75.0222617987533
"844",844,390490093971,0,31,249,633,NA,NA,423,NA,NA,NA,13,NA,NA,48.6,916,1982,NA,0,309,900,NA,NA,1507,168,NA,NA,NA,838,NA,NA,NA,NA,NA,NA,844,1499,0.186666666666667,55.6071665560717,42.0039814200398,0.86264100862641,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,56.3042028018679
"845",845,390490093972,0,31,154,1150,NA,NA,447,NA,NA,NA,0,NA,NA,42.7,1027,1977,NA,0,171,618,NA,NA,1624,0,NA,NA,NA,401,NA,NA,NA,NA,NA,NA,1157,1483,0,24.692118226601,70.8128078817734,0,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,78.0175320296696
"846",846,390490094011,0,0,80,1440,NA,NA,747,NA,NA,NA,0,NA,NA,39.6,1108,2004,NA,0,86,833,NA,NA,2108,0,NA,NA,NA,565,NA,NA,NA,NA,NA,NA,1019,2108,0,26.8026565464896,68.3111954459203,0,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,48.3396584440228
"847",847,390490094012,0,0,25,128,NA,NA,231,NA,NA,NA,20,NA,NA,39.6,1084,1976,NA,0,148,379,NA,NA,1062,0,NA,NA,NA,914,NA,NA,NA,NA,NA,NA,540,1062,0,86.0640301318267,12.0527306967985,1.88323917137476,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,50.8474576271186
"848",848,390490094013,0,0,93,542,NA,NA,566,NA,NA,NA,15,NA,NA,37.3,NA,1976,NA,0,126,692,NA,NA,2149,0,NA,NA,NA,1518,NA,NA,NA,NA,NA,NA,216,2149,0,70.6375058166589,25.2210330386226,0.697999069334574,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,10.0511865984179
"849",849,390490094031,0,55,21,187,NA,NA,346,NA,NA,NA,0,NA,NA,37,NA,1995,NA,0,21,367,NA,NA,1215,0,NA,NA,NA,925,NA,NA,NA,NA,NA,NA,228,1215,0,76.1316872427983,15.3909465020576,0,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,18.7654320987654
"850",850,390490094032,0,352,55,911,NA,NA,519,NA,NA,NA,112,NA,NA,26.2,999,1996,NA,62,78,597,NA,NA,2023,0,NA,NA,NA,604,NA,NA,NA,NA,NA,NA,995,2023,0,29.8566485417696,45.0321304992585,5.5363321799308,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,49.1843796342066
"851",851,390490094041,0,47,174,74,NA,NA,698,NA,NA,NA,149,NA,NA,55.4,1364,2000,NA,0,210,908,NA,NA,2349,0,NA,NA,NA,2097,NA,NA,NA,NA,NA,NA,374,2177,0,89.272030651341,3.1502767134951,6.34312473392933,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,17.1796049609554
"852",852,390490094042,0,0,172,15,NA,NA,136,NA,NA,NA,0,NA,NA,37.2,227,1958,NA,0,185,321,NA,NA,726,0,NA,NA,NA,612,NA,NA,NA,NA,NA,NA,107,726,0,84.297520661157,2.06611570247934,0,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,14.7382920110193
"853",853,390490094051,0,0,155,46,NA,NA,491,NA,NA,NA,0,NA,NA,39.4,NA,1997,NA,0,155,646,NA,NA,1456,0,NA,NA,NA,1410,NA,NA,NA,NA,NA,NA,7,1456,0,96.8406593406593,3.15934065934066,0,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,0.480769230769231
"854",854,390490094052,0,0,97,344,NA,NA,667,NA,NA,NA,0,NA,NA,42.9,2135,1997,NA,0,97,764,NA,NA,2182,0,NA,NA,NA,1815,NA,NA,NA,NA,NA,NA,180,2182,0,83.1805682859762,15.7653528872594,0,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,8.24931255728689
"855",855,390490094101,0,0,216,824,NA,NA,289,NA,NA,NA,0,NA,NA,34.6,1300,1964,NA,0,254,543,NA,NA,1408,0,NA,NA,NA,583,NA,NA,NA,NA,NA,NA,765,1408,0,41.40625,58.5227272727273,0,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,54.3323863636364
"856",856,390490094102,0,0,47,584,NA,NA,487,NA,NA,NA,32,NA,NA,35.6,1064,1969,NA,18,125,661,NA,NA,2047,49,NA,NA,NA,1444,NA,NA,NA,NA,NA,NA,274,2047,0.0741301059001513,70.5422569614069,28.5295554469956,1.56326331216414,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,13.3854421104055
"857",857,390490094201,0,0,0,300,NA,NA,254,NA,NA,NA,0,NA,NA,30.2,NA,1959,NA,0,47,301,NA,NA,1126,0,NA,NA,NA,826,NA,NA,NA,NA,NA,NA,300,1126,0,73.3570159857904,26.6429840142096,0,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,26.6429840142096
"858",858,390490094202,50,45,133,558,NA,NA,449,NA,NA,NA,0,NA,NA,26.6,1411,1967,NA,0,158,655,NA,NA,2059,48,NA,NA,NA,1073,NA,NA,NA,NA,NA,NA,1217,2059,0.0732824427480916,52.112676056338,27.1005342399223,0,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,59.1063623118018
"859",859,390490094203,0,0,69,246,NA,NA,253,NA,NA,NA,0,NA,NA,26.7,1449,1962,NA,0,95,348,NA,NA,936,0,NA,NA,NA,690,NA,NA,NA,NA,NA,NA,552,936,0,73.7179487179487,26.2820512820513,0,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,58.974358974359
"860",860,390490094204,0,68,258,252,NA,NA,180,NA,NA,NA,111,NA,NA,34.9,NA,1966,NA,0,265,493,NA,NA,787,48,NA,NA,NA,418,NA,NA,NA,NA,NA,NA,73,787,0.0973630831643002,53.1130876747141,32.0203303684879,14.1041931385006,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,9.27573062261754
"861",861,390490094205,0,138,214,234,NA,NA,250,NA,NA,NA,124,NA,NA,45.3,707,1978,NA,50,264,514,NA,NA,1089,0,NA,NA,NA,634,NA,NA,NA,NA,NA,NA,400,1089,0,58.21854912764,21.4876033057851,11.386593204775,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,36.7309458218549
"862",862,390490094401,0,5,209,89,NA,NA,464,NA,NA,NA,112,NA,NA,42.3,945,1965,NA,0,230,694,NA,NA,1655,0,NA,NA,NA,1470,NA,NA,NA,NA,NA,NA,975,1649,0,88.821752265861,5.37764350453172,6.76737160120846,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,59.1267434808975
"863",863,390490094402,0,14,214,9,NA,NA,378,NA,NA,NA,94,NA,NA,46.8,680,1974,NA,31,221,624,NA,NA,1396,25,NA,NA,NA,1229,NA,NA,NA,NA,NA,NA,316,1396,0.0400641025641026,88.0372492836676,0.644699140401146,6.73352435530086,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,22.6361031518625
"864",864,390490094403,0,49,87,628,NA,NA,357,NA,NA,NA,263,NA,NA,41,NA,2004,NA,32,100,466,NA,NA,1569,9,NA,NA,NA,614,NA,NA,NA,NA,NA,NA,278,1569,0.01931330472103,39.1332058636074,40.025493945188,16.7622689611217,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,17.7182919056724
"865",865,390490094951,0,0,117,166,NA,NA,379,NA,NA,NA,8,NA,NA,38.2,926,1992,NA,0,127,506,NA,NA,1337,0,NA,NA,NA,1163,NA,NA,NA,NA,NA,NA,286,1337,0,86.9857890800299,12.415856394914,0.598354525056096,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,21.3911742707554
"866",866,390490094952,0,0,93,464,NA,NA,261,NA,NA,NA,0,NA,NA,50.4,NA,1996,NA,0,113,374,NA,NA,981,0,NA,NA,NA,517,NA,NA,NA,NA,NA,NA,0,981,0,52.7013251783894,47.2986748216106,0,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,0
"867",867,390490094953,0,0,214,82,NA,NA,354,NA,NA,NA,22,NA,NA,37.1,970,1984,NA,0,237,616,NA,NA,1251,25,NA,NA,NA,1159,NA,NA,NA,NA,NA,NA,634,1239,0.0405844155844156,92.6458832933653,6.55475619504396,1.7585931254996,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,51.1702986279257
"868",868,390490094954,0,102,0,559,NA,NA,334,NA,NA,NA,0,NA,NA,25.7,1169,1996,NA,0,44,435,NA,NA,1273,57,NA,NA,NA,612,NA,NA,NA,NA,NA,NA,821,1273,0.131034482758621,48.0754124116261,43.9120188531029,0,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,64.4933228593873
"869",869,390490094971,0,23,182,77,NA,NA,484,NA,NA,NA,14,NA,NA,53.8,847,1977,NA,0,247,800,NA,NA,1713,69,NA,NA,NA,1597,NA,NA,NA,NA,NA,NA,136,1708,0.08625,93.2282545242265,4.49503794512551,0.817279626386457,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,7.96252927400468
"870",870,390490094981,0,0,103,27,NA,NA,107,NA,NA,NA,0,NA,NA,61.5,NA,1960,NA,0,116,223,NA,NA,446,0,NA,NA,NA,402,NA,NA,NA,NA,NA,NA,23,446,0,90.1345291479821,6.05381165919283,0,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,5.15695067264574
"871",871,390490094982,0,38,273,1055,NA,NA,436,NA,NA,NA,188,NA,NA,36.9,272,1986,NA,0,273,709,NA,NA,1565,0,NA,NA,NA,284,NA,NA,NA,NA,NA,NA,978,1565,0,18.14696485623,67.4121405750799,12.0127795527157,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,62.4920127795527
"872",872,390490094983,0,0,168,659,NA,NA,479,NA,NA,NA,371,NA,NA,42.4,1234,2002,NA,0,275,804,NA,NA,1837,50,NA,NA,NA,1148,NA,NA,NA,NA,NA,NA,1443,1837,0.0621890547263682,62.4931954273272,35.8737071311922,20.1959716929777,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,78.5519869352205
"873",873,390490095201,0,103,167,226,NA,NA,566,NA,NA,NA,34,NA,NA,36.9,1238,1990,NA,16,191,778,NA,NA,2065,21,NA,NA,NA,1619,NA,NA,NA,NA,NA,NA,503,2065,0.0269922879177378,78.4019370460048,10.9443099273608,1.64648910411622,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,24.3583535108959
"874",874,390490095202,0,0,266,92,NA,NA,288,NA,NA,NA,0,NA,NA,39.5,1388,1959,NA,0,290,578,NA,NA,1166,0,NA,NA,NA,1070,NA,NA,NA,NA,NA,NA,258,1166,0,91.7667238421955,7.89022298456261,0,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,22.1269296740995
"875",875,390490095203,0,0,90,142,NA,NA,419,NA,NA,NA,101,NA,NA,39.1,893,1975,NA,0,170,609,NA,NA,1611,20,NA,NA,NA,1342,NA,NA,NA,NA,NA,NA,622,1611,0.0328407224958949,83.3022967101179,8.81440099317194,6.26939788950962,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,38.6095592799503
"876",876,390490095901,0,0,47,0,NA,NA,196,NA,NA,NA,0,NA,NA,55.5,NA,1956,NA,0,47,243,NA,NA,592,0,NA,NA,NA,592,NA,NA,NA,NA,NA,NA,115,592,0,100,0,0,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,19.4256756756757
"877",877,390490095902,0,0,121,0,NA,NA,333,NA,NA,NA,0,NA,NA,36.3,1089,1967,NA,0,145,499,NA,NA,1217,21,NA,NA,NA,1167,NA,NA,NA,NA,NA,NA,343,1217,0.0420841683366733,95.8915365653246,0,0,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,28.1840591618735
"878",878,390490095903,0,0,229,0,NA,NA,451,NA,NA,NA,11,NA,NA,58.3,1210,1997,NA,0,257,771,NA,NA,1708,63,NA,NA,NA,1702,NA,NA,NA,NA,NA,NA,373,1708,0.0817120622568093,99.6487119437939,0,0.644028103044497,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,21.8384074941452
"879",879,390490095904,0,269,71,421,NA,NA,548,NA,NA,NA,40,NA,NA,34.9,1615,1994,NA,11,86,673,NA,NA,1791,39,NA,NA,NA,1045,NA,NA,NA,NA,NA,NA,466,1791,0.0579494799405646,58.3472920156337,23.5064209938582,2.23338916806253,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,26.0189838079285
"880",880,390490096001,0,17,100,770,NA,NA,277,NA,NA,NA,70,NA,NA,24.8,722,1981,NA,13,102,396,NA,NA,1124,17,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,878,1124,0.0429292929292929,19.5729537366548,68.5053380782918,6.22775800711744,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,78.1138790035587
"881",881,390490096002,0,0,133,13,NA,NA,249,NA,NA,NA,117,NA,NA,57.1,907,1950,NA,0,177,426,NA,NA,853,0,NA,NA,NA,819,NA,NA,NA,NA,NA,NA,325,853,0,96.0140679953107,1.52403282532239,13.7162954279015,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,38.1008206330598
"882",882,390490096003,0,31,87,0,NA,NA,277,NA,NA,NA,70,NA,NA,37.7,1063,1950,NA,50,274,605,NA,NA,1224,54,NA,NA,NA,1091,NA,NA,NA,NA,NA,NA,502,1224,0.0892561983471074,89.1339869281046,0,5.71895424836601,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,41.0130718954248
"883",883,390490096004,0,0,241,84,NA,NA,404,NA,NA,NA,0,NA,NA,53.2,1124,1960,NA,46,249,703,NA,NA,1197,50,NA,NA,NA,1067,NA,NA,NA,NA,NA,NA,513,1197,0.0711237553342817,89.1395154553049,7.01754385964912,0,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,42.8571428571429
"884",884,390490097111,0,0,170,38,NA,NA,380,NA,NA,NA,0,NA,NA,38.5,1192,1967,NA,0,178,585,NA,NA,1362,27,NA,NA,NA,1324,NA,NA,NA,NA,NA,NA,549,1362,0.0461538461538462,97.2099853157122,2.79001468428781,0,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,40.3083700440529
"885",885,390490097112,0,0,158,144,NA,NA,319,NA,NA,NA,0,NA,NA,44.1,950,1964,NA,0,198,517,NA,NA,1318,0,NA,NA,NA,1174,NA,NA,NA,NA,NA,NA,668,1167,0,89.0743550834598,10.9256449165402,0,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,57.2407883461868
"886",886,390490097113,0,0,89,55,NA,NA,108,NA,NA,NA,103,NA,NA,26.1,959,1969,NA,0,146,285,NA,NA,637,31,NA,NA,NA,416,NA,NA,NA,NA,NA,NA,637,637,0.108771929824561,65.3061224489796,8.6342229199372,16.1695447409733,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,100
"887",887,390490097114,0,0,137,0,NA,NA,392,NA,NA,NA,0,NA,NA,31.7,1168,1957,NA,11,137,559,NA,NA,1430,30,NA,NA,NA,1320,NA,NA,NA,NA,NA,NA,250,1430,0.0536672629695885,92.3076923076923,0,0,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,17.4825174825175
"888",888,390490097121,0,0,80,0,NA,NA,137,NA,NA,NA,0,NA,NA,51.6,1639,1965,NA,15,96,233,NA,NA,555,0,NA,NA,NA,531,NA,NA,NA,NA,NA,NA,66,555,0,95.6756756756757,0,0,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,11.8918918918919
"889",889,390490097122,0,0,52,0,NA,NA,163,NA,NA,NA,0,NA,NA,38.9,NA,1956,NA,0,52,221,NA,NA,549,6,NA,NA,NA,549,NA,NA,NA,NA,NA,NA,128,549,0.0271493212669683,100,0,0,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,23.3151183970856
"890",890,390490097123,0,0,242,76,NA,NA,550,NA,NA,NA,0,NA,NA,34.6,1007,1971,NA,0,242,792,NA,NA,1990,0,NA,NA,NA,1911,NA,NA,NA,NA,NA,NA,1044,1983,0,96.0301507537688,3.81909547738693,0,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,52.6475037821483
"891",891,390490097511,0,0,121,22,NA,NA,744,NA,NA,NA,56,NA,NA,40.2,NA,2003,NA,3,152,896,NA,NA,2476,0,NA,NA,NA,2205,NA,NA,NA,NA,NA,NA,43,2474,0,89.0549273021002,0.888529886914378,2.26171243941842,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,1.73807599029911
"892",892,390490097512,0,6,184,97,NA,NA,599,NA,NA,NA,2,NA,NA,47.4,1413,2011,NA,0,184,966,NA,NA,1663,183,NA,NA,NA,1425,NA,NA,NA,NA,NA,NA,535,1611,0.18944099378882,85.6885147324113,5.832832230908,0.120264582080577,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,33.2091868404718
"893",893,390490097513,0,95,62,4,NA,NA,641,NA,NA,NA,0,NA,NA,53.5,NA,1997,NA,0,99,740,NA,NA,1998,0,NA,NA,NA,1899,NA,NA,NA,NA,NA,NA,156,1985,0,95.045045045045,0.2002002002002,0,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,7.85894206549118
"894",894,390490097521,0,0,56,0,NA,NA,228,NA,NA,NA,49,NA,NA,33.9,NA,1992,NA,49,56,284,NA,NA,755,0,NA,NA,NA,706,NA,NA,NA,NA,NA,NA,42,755,0,93.5099337748344,0,6.49006622516556,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,5.56291390728477
"895",895,390490097522,0,0,109,72,NA,NA,286,NA,NA,NA,105,NA,NA,35.2,1625,2007,NA,25,155,441,NA,NA,1064,0,NA,NA,NA,811,NA,NA,NA,NA,NA,NA,261,1064,0,76.2218045112782,6.76691729323308,9.86842105263158,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,24.5300751879699
"896",896,390490097523,0,0,243,240,NA,NA,652,NA,NA,NA,49,NA,NA,43.3,1712,2000,NA,0,292,944,NA,NA,2443,0,NA,NA,NA,2157,NA,NA,NA,NA,NA,NA,478,2443,0,88.2930822758903,9.8239869013508,2.00573065902579,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,19.5661072451903
"897",897,390490097524,0,121,119,82,NA,NA,768,NA,NA,NA,23,NA,NA,43.3,NA,1992,NA,40,155,968,NA,NA,2486,45,NA,NA,NA,2049,NA,NA,NA,NA,NA,NA,181,2486,0.0464876033057851,82.4215607401448,3.29847144006436,0.925181013676589,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,7.28077232502011
"898",898,390490097531,0,0,121,0,NA,NA,295,NA,NA,NA,0,NA,NA,66.1,NA,1977,NA,0,121,416,NA,NA,570,0,NA,NA,NA,565,NA,NA,NA,NA,NA,NA,0,570,0,99.1228070175439,0,0,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,0
"899",899,390490097532,0,0,0,34,NA,NA,374,NA,NA,NA,13,NA,NA,55.1,NA,1987,NA,0,0,374,NA,NA,1002,0,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,0,1002,0,89.8203592814371,3.39321357285429,1.29740518962076,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,0
"900",900,390490097533,0,3,0,27,NA,NA,748,NA,NA,NA,0,NA,NA,34.3,NA,2001,NA,0,26,774,NA,NA,2407,0,NA,NA,NA,2318,NA,NA,NA,NA,NA,NA,105,2403,0,96.3024511840465,1.12172829248027,0,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,4.36953807740325
"901",901,390490097534,0,0,492,84,NA,NA,423,NA,NA,NA,0,NA,NA,57.6,NA,2001,NA,0,492,915,NA,NA,1744,0,NA,NA,NA,1660,NA,NA,NA,NA,NA,NA,0,1744,0,95.1834862385321,4.81651376146789,0,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,0
"902",902,390490097541,0,10,104,0,NA,NA,136,NA,NA,NA,100,NA,NA,35.8,NA,1995,NA,0,104,240,NA,NA,630,0,NA,NA,NA,504,NA,NA,NA,NA,NA,NA,0,630,0,80,0,15.8730158730159,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,0
"903",903,390490097542,0,78,38,0,NA,NA,599,NA,NA,NA,8,NA,NA,32.4,NA,1998,NA,0,38,637,NA,NA,2110,0,NA,NA,NA,2032,NA,NA,NA,NA,NA,NA,0,2110,0,96.303317535545,0,0.37914691943128,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,0
"904",904,390490097543,0,0,129,31,NA,NA,99,NA,NA,NA,0,NA,NA,44.6,1125,1993,NA,0,129,228,NA,NA,362,0,NA,NA,NA,331,NA,NA,NA,NA,NA,NA,94,362,0,91.4364640883978,8.56353591160221,0,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,25.9668508287293
"905",905,390490097551,0,159,227,0,NA,NA,1408,NA,NA,NA,48,NA,NA,37.7,NA,2005,NA,0,246,1962,NA,NA,4619,308,NA,NA,NA,4460,NA,NA,NA,NA,NA,NA,1291,4619,0.156982670744139,96.5576964710976,0,1.03918597098939,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,27.9497726780688
"906",906,390490097552,0,570,508,166,NA,NA,876,NA,NA,NA,56,NA,NA,41.2,1209,2007,NA,0,528,1545,NA,NA,2947,141,NA,NA,NA,2082,NA,NA,NA,NA,NA,NA,1062,2947,0.0912621359223301,70.6481167288768,5.63284696301323,1.90023752969121,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,36.0366474380726
"907",907,390490097561,0,0,520,385,NA,NA,548,NA,NA,NA,94,NA,NA,32.8,1062,1985,NA,0,604,1198,NA,NA,2320,46,NA,NA,NA,1875,NA,NA,NA,NA,NA,NA,1103,2282,0.0383973288814691,80.8189655172414,16.5948275862069,4.05172413793103,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,48.3347940403155
"908",908,390490097571,0,14,244,201,NA,NA,322,NA,NA,NA,17,NA,NA,31.1,906,1991,NA,0,264,625,NA,NA,1230,39,NA,NA,NA,997,NA,NA,NA,NA,NA,NA,1093,1230,0.0624,81.0569105691057,16.3414634146341,1.38211382113821,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,88.8617886178862
"909",909,390490097572,0,80,307,31,NA,NA,755,NA,NA,NA,0,NA,NA,47.8,1294,1988,NA,0,377,1188,NA,NA,2619,56,NA,NA,NA,2471,NA,NA,NA,NA,NA,NA,355,2619,0.0471380471380471,94.3489881634212,1.18365788468881,0,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,13.5547919053074
"910",910,390490097573,0,0,16,25,NA,NA,269,NA,NA,NA,0,NA,NA,36.7,NA,1970,NA,0,60,329,NA,NA,847,0,NA,NA,NA,822,NA,NA,NA,NA,NA,NA,140,847,0,97.0484061393152,2.95159386068477,0,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,16.5289256198347
"911",911,390490098011,0,0,223,26,NA,NA,432,NA,NA,NA,13,NA,NA,41.5,NA,1980,NA,0,223,655,NA,NA,1812,0,NA,NA,NA,1730,NA,NA,NA,NA,NA,NA,69,1812,0,95.4746136865342,1.43487858719647,0.717439293598234,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,3.80794701986755
