"","GEOID","totalpopulation_1970","white_1970","black_1970","poverty_1970","pctpoverty_1970","pctwhite_1970","pctblack_1970","totalpopulation_1980","white_1980","black_1980","poverty_1980","pctpoverty_1980","pctblack_1980","pctwhite_1980","totalpopulation_1990","white_1990","black_1990","poverty_1990","pctpoverty_1990","pctwhite_1990","pctblack_1990"
"215",39049008811,4364.136,3240.969,924.2381,94.1688,60.63955357,74.26370306,21.17803157,2844.632394,2155.265992,662.6681231,512.3248552,18.24951253,23.29538693,75.7660637,2488.009612,1934.271221,525.3136481,399.474616,15.72842908,77.74371979,21.11381104
"216",39049008812,4782.156,2667.294,1941.613,39.45683,31.56470645,55.77597218,40.60120582,4250.362104,1295.751922,2903.744734,511.3964742,12.29881045,68.31758478,30.48568312,3673.435393,1041.137425,2576.311031,480.5912493,13.07914006,28.34233663,70.13356043
"217",39049008813,3539.146,614.3527,2652.762,26.47285,38.66667076,17.35878373,74.95486199,2929.515873,350.6608473,2530.396868,456.387736,15.37548234,86.37593985,11.96992481,2511.894663,317.1806659,2139.20738,312.7753789,12.61549396,12.62714837,85.16310067
"218",39049008821,5569.147,5360.128,9.877403,72.38721,31.24282076,96.24683996,0.177359351,4261.515084,4230.674149,4.265242369,450.5080504,10.54356255,0.100087464,99.27629178,3783.012019,3711.96991,16.24388621,393.1415132,10.59677634,98.12207551,0.429390288
"219",39049008822,2211.43,2171.139,0,37.22556,24.60562844,98.17805673,0,2101.503968,1953.995107,138.0018424,315.3186249,15.54818046,6.566813316,92.98079552,2396.484895,2079.176664,266.2678836,412.21315,17.11445709,86.75943122,11.11076828
"220",39049008825,4492.618,4270.583,0,42.35741,35.2272697,95.05778145,0,5942.892915,5806.079551,82.88692857,564.2302969,9.492607527,1.394723576,97.6978659,5379.661255,5210.891485,74.89782702,459.3733391,8.625539096,96.86281789,1.392240579
"221",39049008900,5800.023,5628.003,50.01884,196.001,35.1885441,97.03414969,0.862390373,5046.016839,4774.001836,225.0147773,312.0060339,7.569257236,4.459255379,94.60931243,4959.013664,4643.000941,227.0124606,287.0051095,6.88920281,93.62750853,4.577774452
"222",39049009000,3537,3412,13,165,42.63565891,96.46593158,0.367543116,3468.999974,3406.999975,25.99999981,168.9999987,4.871720957,0.749495532,98.21274142,3352.999975,3236.999976,56.99999957,121.9999991,3.642878471,96.54041157,1.699970176
"223",39049009100,5552,5257,32,76,22.1574344,94.68659942,0.576368876,4889.999983,4824.999983,47.99999983,179.9999994,3.680981595,0.981595092,98.67075665,4775.999983,4552.999984,175.9999994,236.9999992,4.962311558,95.33082077,3.685092127
"224",39049009210,3620.75,3403.962,100,29.52302,7.132375377,94.01262169,2.761858731,2779.738291,2547.291422,176.6092072,194.9757863,7.235630153,6.353447295,91.63781464,3545.197574,2976.913047,468.3707158,597.0058927,17.28582672,83.97030022,13.21141364
"225",39049009220,3642.309,3609.95,0,65.63133,23.7668348,99.11158004,0,2840.410294,2758.904162,52.38913265,197.4762544,6.785605263,1.844421306,97.13048031,2725.252045,2515.621755,149.7759281,351.295711,13.32553962,92.30785678,5.495856002
"226",39049009230,6797.795,6609.724,0,53.87273,12.63797497,97.23335287,0,5605.401111,5297.824997,190.1001007,505.6801142,9.043586364,3.391373729,94.51286164,5357.993132,4807.258064,339.6850849,522.9725671,9.815782451,89.72124349,6.339782015
"227",39049009240,2969.25,2899.038,0,18.47698,21.97802433,97.63536247,0,2338.261643,2320.708513,7.390791444,121.0242099,5.177865613,0.316080601,99.24930857,2064.80236,2037.086892,16.62928075,84.9941016,4.103479037,98.65771812,0.805369128
"228",39049009250,2769.68,2755.822,0,55.4332,36.60131237,99.49965339,0,2142.097179,2088.643737,15.83805677,176.1983816,8.221709007,0.739371534,97.50462107,2126.259122,2044.099202,28.7064779,34.64574919,1.637043966,96.13594041,1.35009311
"229",39049009311,4002.113,3841.082,0.001536083,10.00422,5.001082278,95.97635049,3.83818e-05,3354.45816,3105.369833,210.0629815,53.01843353,1.604451465,6.262203058,92.57440948,3006.561842,2513.392484,433.1309554,161.0372516,5.356183312,83.59689958,14.40618814
"230",39049009312,3521,3483,0,5,4.95049505,98.92076115,0,3430.999996,3178.999996,207.9999998,244.9999997,7.140775284,6.062372486,92.65520256,3441.999996,2806.999997,528.9999994,236.9999997,6.915669682,81.55142359,15.36897153
"231",39049009321,2802.144,2773.552,0,33.58096,35.41957602,98.97963845,0,2449.473837,2377.474111,32.53505171,77.11385796,3.148178559,1.328246549,97.0606044,2146.015784,1922.255148,163.5830039,150.7848441,7.276865678,89.57320645,7.622637502
"232",39049009322,5243.274,5113.116,44.0298,33.49075,22.11496619,97.51761972,0.839738682,3946.633349,3745.101722,142.1798071,114.6142649,2.927087469,3.602559309,94.89358123,3477.397131,2961.590641,415.317299,187.3819817,5.292764534,85.16687998,11.94333818
"233",39049009323,1623.074,1612.401,0,12.9602,11.80555745,99.34242062,0,1504.526568,1242.27314,249.2932291,177.6309553,11.89078847,16.56954649,82.56903978,1504.145385,843.5564465,567.9616382,214.6056391,14.44701052,56.08210846,37.75975672
"234",39049009325,2992.126,2957.651,0,25.12313,9.759397883,98.84780922,0,4099.387385,3393.396906,668.9419886,435.4502043,10.74378305,16.31809648,82.77814678,6004.759457,3729.891524,2023.469805,859.4700107,14.62568471,62.11558599,33.69776625
"235",39049009326,80.26917,76.41184,0,0.9184116,5.154640633,95.19450618,0,1408.999983,1167.999986,214.9999974,150.9999981,10.5520615,15.25904897,82.89567069,1739.999979,1249.999985,412.9999949,210.9999974,12.23897912,71.83908046,23.73563218
"236",39049009331,1756.594,1704.785,5.865087,31.28046,12.74900441,97.05059906,0.333889732,1352.880005,1029.322721,292.2768219,236.558498,17.75495231,21.60404624,76.08381503,1370.475265,529.8128343,815.247055,140.7620814,10.03484321,38.65905849,59.48644793
"237",39049009332,4255,3539,606,27,27.55102041,83.17273796,14.24206816,3423.999965,1485.999985,1888.999981,146.9999985,4.281969123,55.16939252,43.39953271,3188.999968,893.9999909,2243.999977,96.99999901,2.92344786,28.03386642,70.36688617
"238",39049009333,2700,2647,4,23,20.53571429,98.03703704,0.148148148,2246.999987,1787.99999,439.9999975,144.9999992,6.516853933,19.58166444,79.57276368,2217.999987,1149.999993,957.9999945,211.9999988,9.995285243,51.84851217,43.19206492
"239",39049009334,4229,4109,78,12,35.29411765,97.16244975,1.844407661,3836.000033,1954.000017,1825.000015,306.0000026,8.063241107,47.57559958,50.93847758,3562.00003,1201.00001,2228.000019,426.0000036,12.00676437,33.71701291,62.5491297
"240",39049009336,1287.006,1271.938,0,4.777578,7.692308188,98.82922069,0,1423.000011,1254.00001,151.0000012,76.0000006,5.05655356,10.6113844,88.12368236,2097.000017,1271.00001,749.0000059,180.0000014,8.780487805,60.6103958,35.71769194
"241",39049009337,2214.525,2188.598,0,8.220679,7.692309636,98.82922974,0,4312.085833,3161.329794,1109.764729,382.9188208,9.047956532,25.73614653,73.31323904,4269.094947,2113.551924,2035.568457,356.9243316,8.310055866,49.50819672,47.68149883
"242",39049009340,3442.859,3334.217,85.30782,25.67778,7.293199469,96.84442494,2.477819161,2908.615786,2716.648972,120.6898355,237.3088882,8.15882556,4.149390789,93.40006284,2626.423781,2361.825013,194.1239363,231.5251972,8.52525024,89.92551124,7.391188647
"243",39049009350,2066.591,1961.226,36.66467,5.319522,1.949545481,94.90150688,1.774161893,3005.533983,2698.436664,262.361547,149.6356113,4.978668808,8.729282332,89.78227096,2950.978529,2276.418196,586.0027443,150.4492689,5.275921425,77.14113043,19.85791284
"244",39049009361,2901.119,2821.183,3.992317,11.01104,10.30118532,97.24464939,0.137613004,3802.355884,3572.262286,163.9653209,48.05485843,1.26351231,4.31220343,93.94865695,4074.943792,3633.232987,341.2824969,97.40879628,2.382334975,89.16032151,8.375146119
"245",39049009362,3774.115,3735.127,0.003865437,13.97846,33.27658075,98.96696312,0.00010242,5496.020305,5263.333412,121.8781608,63.89933102,1.169867599,2.217571152,95.76626576,6845.174702,6168.306393,407.3920579,258.4986268,3.805754249,90.11174531,5.951521701
"246",39049009371,1872.73,1819.86,32.01247,8.973192,16.66666419,97.17684877,1.709401248,3890.000017,3496.000015,346.0000015,194.0000009,5.296205296,8.894601542,89.8714653,5322.000023,4423.000019,781.0000034,395.0000017,7.650590742,83.10785419,14.67493424
"247",39049009372,1337.357,1299.602,22.8608,6.407953,16.6666658,97.17689443,1.709401454,4566.999982,4296.999983,247.999999,57.99999977,1.273326015,5.430260565,94.08802277,3932.999984,3436.999986,388.9999984,116.9999995,2.978615071,87.38876176,9.890668701
"248",39049009373,1981.055,1921.814,27.64719,10.24555,20.71332079,97.00962366,1.395579123,4744.640277,4446.21596,218.0736455,245.7839335,5.13765796,4.596210308,93.71028571,5031.558388,4496.220734,402.2374442,269.7779299,5.3873489,89.36040064,7.994291493
"249",39049009374,3474.02,3375.113,57.7798,16.89577,17.21332135,97.15295249,1.663197103,1597.586803,1485.854969,90.82423913,22.19054882,1.449940798,5.685089471,93.00621203,4577.932188,4016.742773,423.3247727,186.8586784,4.086069327,87.74142141,9.247073904
"250",39049009381,1563,1540,0,18,23.07692308,98.52847089,0,3801.999952,3696.999953,77.99999901,153.999998,3.986538959,2.051551815,97.23829563,4589.999941,4207.999946,252.9999968,321.9999959,6.959152799,91.67755991,5.511982571
"251",39049009382,3325,3126,0,42,48.8372093,94.01503759,0,2809.000017,2774.000017,17.0000001,76.00000045,2.707516922,0.605197579,98.75400498,3019.000018,2936.000018,41.00000024,108.0000006,3.6012004,97.25074528,1.358065585
"252",39049009383,2891,2767,0,6,10,95.7108267,0,2686.000008,2629.000007,45.00000013,8.000000022,0.300075019,1.675353686,97.87788533,2403.000007,2336.000007,49.00000014,78.00000022,3.254067584,97.21181856,2.039117769
"253",39049009384,3217,3185,0,20,27.02702703,99.00528443,0,2933.999992,2869.999993,23.99999994,60.99999984,2.079072938,0.81799591,97.81867757,2717.999993,2595.999993,56.99999985,93.99999976,3.467355219,95.51140545,2.097130243
"254",39049009385,1443,1434,0,15,18.75,99.37629938,0,1339.000002,1332.000002,4.000000005,38.00000004,2.925327175,0.298730396,99.47722181,2484.000003,2356.000003,52.00000006,36.00000004,1.435406699,94.84702093,2.093397746
"255",39049009386,205,183,0,0,0,89.26829268,0,2176.000031,2054.00003,92.00000133,137.000002,6.221616712,4.227941176,94.39338235,2958.000043,2569.000037,289.0000042,223.0000032,7.559322034,86.84922245,9.770114943
"256",39049009390,1261,1215,0,7,12.96296296,96.35210151,0,2451.000013,2385.000013,26.00000014,83.00000045,3.443983402,1.060791514,97.30722154,3787.000021,3594.00002,108.0000006,46.00000025,1.218543046,94.90361764,2.851861632
"257",39049009410,972.399,940.7251,8.699733,5.619224,30.52091515,96.74270541,0.894667004,1723.629805,1593.795785,96.09394296,64.02430447,3.740938143,5.575091743,92.46740688,1540.03357,1395.619831,99.39294803,79.34428733,5.093228211,90.6226889,6.453946845
"258",39049009420,6363.748,6223.484,0,38.79514,41.48612949,97.79589009,0,7019.556856,6692.164614,260.701465,331.4108264,4.735345841,3.713930528,95.33599843,6365.374028,5959.184357,279.8004511,260.9488701,4.203826748,93.61876192,4.395663945
"259",39049009430,1470.87,1437.895,0,4.996161,19.999996,97.75812954,0,4181.78699,3867.028829,231.8218833,357.7251475,8.558450873,5.543608124,92.47311828,4441.587376,3953.962035,385.7036506,407.6867603,8.85032538,89.02137233,8.683914511
"260",39049009440,2692.27,2596.916,0,46.6349,37.81135551,96.45823042,0,3523.860791,3504.942069,3.982888715,272.827877,7.804044432,0.113026279,99.46312518,3295.840412,3251.032914,9.957221788,234.9904342,7.36349454,98.64048338,0.302114804
"261",39049009450,2207.998,2123.998,0,57.99993,37.41935796,96.19564873,0,2650.99696,2618.996997,17.99997936,82.99990482,3.283227848,0.678989061,98.79290834,2623.996991,2578.997043,22.99997363,87.99989909,3.471400394,98.28506098,0.87652439
"262",39049009495,605.3127,584.0225,0,6.93215,44.092878,96.48277659,0,788.9070111,771.7788648,12.08138117,20.70963645,2.645470342,1.531407504,97.8288764,1137.211772,1070.386999,49.77940336,59.13577196,5.203450979,94.12380573,4.377320441
"263",39049009497,1355.442,1307.323,0,15.35208,44.64251858,96.44994031,0,1855.444606,1816.333899,27.38858502,48.56342951,2.63790794,1.47611979,97.8921113,2688.39943,2531.17171,117.1613776,140.4201514,5.225673837,94.1516235,4.358034609
"264",39049009520,2304,2251,0,26,24.76190476,97.69965278,0,2939.826461,2746.864361,184.0461739,238.0445415,8.1484174,6.260443477,93.43627583,2933.314662,2696.54063,186.5794258,207.3664332,7.382147782,91.92810661,6.360702731
"265",39049009590,4531.961,4449.758,0,31.31565,30.18867652,98.18614944,0,5002.674935,4935.150567,10.76475436,183.0008241,3.655199375,0.215179969,98.65023474,4403.763147,4288.286691,7.828912262,281.8408414,6.629834254,97.37777778,0.177777778
"266",39049009600,4865.624,4139.627,711.001,102.9506,27.69424122,85.07905666,14.61274032,4552.050402,3740.065235,781.9978804,729.7466512,16.15542217,17.17902508,82.16221053,4309.327768,3564.671835,631.7058327,806.6370374,18.91589497,82.71990498,14.65903423
"267",39049009711,5449.401,5375.615,13.87418,28.37901,27.43903111,98.64597962,0.254600093,5267.979596,5244.043301,8.976110633,299.2036878,5.925340707,0.170390004,99.54562666,4935.863503,4859.067889,32.91240565,220.4133833,4.656552887,98.44413013,0.666801374
"268",39049009712,3194.976,3151.757,8.124832,16.6704,27.40302488,98.64728248,0.254300251,2997.97017,2992.891633,0.02600774,87.04966749,2.904171876,0.000867512,99.83060082,2649.809067,2622.260593,3.381777156,167.9496078,6.373161902,98.96036004,0.127623428
"269",39049009720,1844.193,1778.963,0.8073277,5.228638,13.54158271,96.46295155,0.043776747,4109.687708,4087.536034,10.02079336,56.93568194,1.383066793,0.243833451,99.46098887,5263.531654,5147.769953,44.09132406,347.7160215,6.713045196,97.80068387,0.83767567
"270",39049009740,1857.736,1847.711,6.398556,16.59526,42.68129493,99.46036466,0.344427626,2469.427175,2461.637446,4.568426843,76.30144215,3.214602533,0.184999456,99.68455321,3929.780621,3863.553679,16.98066811,144.4695009,3.616904721,98.31474202,0.43210219
"271",39049009751,1253.429,1247.586,4.017401,11.32177,43.05556189,99.53383877,0.320512849,1972.255454,1953.693515,9.280969765,102.8652388,5.125179789,0.470576453,99.05884709,2596.43491,2557.762886,21.65573471,63.42330006,2.497762241,98.51057218,0.834056522
"272",39049009752,388.4605,385.9546,1.570695,3.430406,42.41823585,99.35491511,0.404338408,621.0568114,614.3206994,3.717076404,32.32109141,5.130528278,0.598508274,98.9153791,806.3222103,792.9475281,7.624844362,20.99949577,2.663177184,98.34127325,0.945632436
"273",39049009800,4076.626,3795.007,22.49038,41.06939,26.75159082,93.09186077,0.551691031,6024.949361,5987.949672,17.99984871,296.9975037,4.945054945,0.298755187,99.38589212,6603.944494,6542.945007,16.99985712,446.996243,6.820262435,99.07631738,0.257419746
"274",39049009900,1483.203,1466.326,6.903968,5.369753,18.18181911,98.86212474,0.465476944,1124.000044,1048.000041,56.0000022,63.00000247,5.565371025,4.982206406,93.23843416,1242.000049,1072.000042,113.0000044,246.0000097,19.41594317,86.31239936,9.098228663
"275",39049010000,1984.713,1940.088,0.0138919,10.55429,34.41022354,97.75156408,0.000699945,2781.767136,2643.78441,97.29551192,222.0106681,8.078532346,3.497615262,95.03974563,6183.572035,5760.77881,264.4668915,178.6699401,2.896472613,93.16263768,4.276927478
"276",39049010100,203.7004,162.6485,36.81354,7.42937,40.57465797,79.84692224,18.07239456,492.1666763,56.50214282,427.3088189,102.5692627,20.94523001,86.82197302,11.48028616,466.4604684,47.87689445,406.8365325,192.9242299,41.79492592,10.26386965,87.21779443
"277",39049010200,938.6046,905.5848,0,10.74457,44.10884257,96.48203301,0,1225.117569,1198.53851,18.74427415,32.16173088,2.645568007,1.529997988,97.83048909,1766.193127,1662.423112,77.30097483,91.8542467,5.20405951,94.12465076,4.376700014
"278",39049010300,5897.234,5042.905,721,3.087739,40.35975238,85.51305578,12.22607073,2162.797233,1747.19877,303.5229648,213.6018397,10.89461373,14.0338151,80.78421516,2494.10923,2283.97148,145.5128574,234.1421116,9.087347019,91.57463726,5.834261616
"279",39049010400,286.2558,278.3273,0,2.765757,36.14458634,97.23027446,0,385.7308293,382.7806891,1.014110689,15.30385221,3.977953511,0.26290631,99.23518164,2332.045562,2132.775123,19.29276133,24.04988057,1.036564529,91.45512239,0.827289211
"280",39049010500,402.5852,391.4347,0,3.889712,36.14456667,97.23027573,0,542.485228,538.3362014,1.426227894,21.52307549,3.977953511,0.26290631,99.23518164,3279.748909,2999.498379,27.13300888,33.82333984,1.036564529,91.45512239,0.827289211
"281",39049010601,640.8736,612.8436,9.052504,4.035453,49.9999938,95.62628262,1.412525652,650.6895796,643.0549383,4.471718533,19.63193502,3.098640041,0.687227623,98.82668455,710.8941804,694.7523671,3.599188087,26.06684706,3.756089895,97.72936484,0.506290273
"282",39049010602,1906.949,1823.545,26.93615,12.00768,50,95.62631198,1.412525977,1936.157398,1913.440164,13.30580847,58.4157445,3.098640041,0.687227623,98.82668455,2115.299015,2067.268291,10.70955316,77.56312741,3.756089895,97.72936484,0.506290273
"283",39049010700,1288.432,1260.173,4.471237,39.16804,23.72697529,97.8067139,0.347029335,1713.000017,1665.000016,26.00000016,342.0000022,23.52132039,1.517805015,97.19789843,1725.000015,1593.000014,89.0000006,60.00000077,4.000000008,92.3478261,5.159420278
"284",39049980000,8.212346,8.091899,0,0.1970963,58.06450377,98.53334236,0,5.080705046,4.894558525,0.16424693,1.270176261,24.26778243,3.232758621,96.3362069,3.799578989,3.613432468,0.131397544,1.051180354,29.53846154,95.10086455,3.458213256
